GeneID	SystemCode	LogFold	rawp	adjp	Symbol	avg-c6_AML	avg-c6_cellHarmony-Reference
ENSMUSG00000085786	En	1.39551855525	5.24424802929e-05	0.00903129433951	Gm15987	1.39551855525	0.0
ENSMUSG00000032323	En	4.92032922534	5.51909696193e-05	0.00937956004741	Cyp11a1	5.53646960425	0.616140378911
ENSMUSG00000024985	En	4.73341064815	5.94462848656e-05	0.00997153526396	Tcf7l2	5.63241490075	0.8990042526
ENSMUSG00000004558	En	4.5390224828	7.144449762e-05	0.0118304760418	Ndrg2	5.038143471	0.4991209882
ENSMUSG00000003038	En	-3.08747516635	7.80580655364e-05	0.0127619996768	Hmgn2	7.76423316225	10.8517083286
ENSMUSG00000031362	En	2.80209664381	8.23954284328e-05	0.0133027419205	Xlr4c	3.0720773685	0.269980724689
ENSMUSG00000021675	En	2.28396341315	9.77200304146e-05	0.015392096498	F2rl2	2.34581502675	0.0618516136
ENSMUSG00000006179	En	2.10578475675	0.000113387547488	0.0176447417272	Prss16	2.10578475675	0.0
ENSMUSG00000001211	En	1.7514388083	0.000121698590759	0.0187126071219	Agpat3	1.7648626155	0.0134238072
ENSMUSG00000060802	En	1.78860006093	0.000124403019562	0.0187666886785	B2m	12.8728255	11.0842254391
ENSMUSG00000037169	En	2.14520217754	0.000124956273332	0.0187666886785	Mycn	2.21392541625	0.0687232387111
ENSMUSG00000023004	En	-4.18474511693	0.000130202050838	0.0193118947848	Tuba1b	5.871902222	10.0566473389
ENSMUSG00000038836	En	2.71477195294	0.00013157686134	0.0193118947848	Agbl3	2.9427134545	0.227941501556
ENSMUSG00000031749	En	3.26843992443	0.000145781571352	0.0211563457931	St3gal2	3.5085564655	0.240116541067
ENSMUSG00000022659	En	1.387515841	0.000147746861331	0.0212033162328	Gcsam	1.387515841	0.0
ENSMUSG00000026131	En	1.91780177267	0.00016015987719	0.0224193952281	Dst	2.01140015625	0.0935983835778
ENSMUSG00000029196	En	2.50706142205	0.000161427977409	0.0224193952281	Tada2b	2.69740126125	0.1903398392
ENSMUSG00000039623	En	3.15622769971	0.000172883269611	0.023754896918	Ap5z1	3.646948728	0.490721028289
ENSMUSG00000085936	En	4.60921616631	0.000190861709513	0.0259491562112	2610307P16Rik	5.447602019	0.838385852689
ENSMUSG00000056201	En	-1.37917073034	0.000199795612818	0.0268808347412	Cfl1	8.2388471185	9.61801784884
ENSMUSG00000038967	En	3.11243193051	0.000202821105074	0.0269926000201	Pdk2	3.388298049	0.275866118489
Mir703	Sy	-4.67257077771	0.000204806039174	0.0269926000201	Mir703	0.0	4.67257077771
Rab10os	Sy	3.08118306208	0.000208881110457	0.0272516002289	Rab10os	3.78939939275	0.708216330667
ENSMUSG00000051335	En	2.28109375519	0.000213577742441	0.0274076105942	Gfod1	2.5205967135	0.239502958311
ENSMUSG00000073609	En	3.71035950231	0.000214320894241	0.0274076105942	D2hgdh	4.24173403	0.531374527689
ENSMUSG00000048232	En	1.733546555	0.000221051937315	0.0278223576977	Fbxo10	1.733546555	0.0
ENSMUSG00000029249	En	4.46172859478	0.000221872316728	0.0278223576977	Rest	5.73528069525	1.27355210047
ENSMUSG00000074151	En	3.07398754277	0.000239639003376	0.0297613208424	Nlrc5	3.56184730075	0.487859757978
ENSMUSG00000018395	En	3.38173470358	0.000245691963985	0.0302224514936	Kif3a	4.10226165	0.720526946422
ENSMUSG00000024900	En	5.06572429693	0.000273194900671	0.0332885409157	Cpt1a	7.13698903975	2.07126474282
ENSMUSG00000026822	En	1.80064007963	0.000283594147166	0.0342327290168	Lcn2	1.98965643625	0.189016356622
ENSMUSG00000028044	En	-6.77481488006	0.00028760762663	0.0343038870866	Cks1b	0.3333559335	7.10817081356
ENSMUSG00000027823	En	-5.60841540754	0.000299185029909	0.0343038870866	Gmps	0.22192810475	5.83034351229
ENSMUSG00000024544	En	2.92174764538	0.000306533829083	0.0343038870866	Ldlrad4	3.219671949	0.297924303622
ENSMUSG00000038763	En	1.5247585625	0.00031775422805	0.0343038870866	Alpk3	1.5247585625	0.0
ENSMUSG00000027203	En	-4.30412236356	0.000318333459212	0.0343038870866	Dut	1.76881041675	6.07293278031
ENSMUSG00000002565	En	3.36202151477	0.000342688764322	0.0343038870866	Scin	3.73042472275	0.368403207978
ENSMUSG00000024053	En	5.08860968106	0.000343569011392	0.0343038870866	Emilin2	6.87588667075	1.78727698969
ENSMUSG00000026932	En	1.59844707724	0.000344252032005	0.0343038870866	Nacc2	1.69097039875	0.0925233215111
ENSMUSG00000004642	En	-5.17430050141	0.000370287362653	0.0343038870866	Slbp	0.32903643575	5.50333693716
ENSMUSG00000020883	En	3.51262992712	0.000371618214937	0.0343038870866	Fbxl20	4.1131811905	0.600551263378
ENSMUSG00000048489	En	2.6153493975	0.000380588264807	0.0343038870866	8430408G22Rik	2.6153493975	0.0
ENSMUSG00000021668	En	3.96062946129	0.00038809524021	0.0343038870866	Polk	4.69989417625	0.739264714956
ENSMUSG00000089987	En	2.19881511025	0.000389144879169	0.0343038870866	Gpx2-ps1	2.19881511025	0.0
ENSMUSG00000033213	En	2.128510834	0.00039112386473	0.0343038870866	AA467197	2.128510834	0.0
ENSMUSG00000091071	En	2.0498690115	0.000393593199497	0.0343038870866	1700030C10Rik	2.0498690115	0.0
ENSMUSG00000020175	En	1.99107077525	0.000395642062548	0.0343038870866	Rab36	1.99107077525	0.0
ENSMUSG00000038045	En	1.905915513	0.000398968208851	0.0343038870866	Sult6b1	1.905915513	0.0
ENSMUSG00000029730	En	-6.2634157095	0.000399496925492	0.0343038870866	Mcm7	0.2860115925	6.549427302
ENSMUSG00000064901	En	1.87099424075	0.000400471777905	0.0343038870866	Snora21	1.87099424075	0.0
ENSMUSG00000084803	En	1.75187331716	0.000400941715985	0.0343038870866	5830444B04Rik	2.070497003	0.318623685844
ENSMUSG00000038831	En	1.84547224575	0.000401627774078	0.0343038870866	Ralgps1	1.84547224575	0.0
ENSMUSG00000027993	En	1.97908136213	0.000404162267685	0.0343038870866	Trim2	1.982136996	0.00305563386667
ENSMUSG00000030775	En	1.79127699625	0.000404257157238	0.0343038870866	Trat1	1.79127699625	0.0
ENSMUSG00000022899	En	1.78710643425	0.000404470000182	0.0343038870866	Slc15a2	1.78710643425	0.0
ENSMUSG00000036853	En	1.7316481275	0.000407456434757	0.0343038870866	Mcoln3	1.7316481275	0.0
ENSMUSG00000004897	En	-3.82622781017	0.000407666756339	0.0343038870866	Hdgf	3.2317911995	7.05801900967
ENSMUSG00000035504	En	1.70325288725	0.00040910631305	0.0343038870866	Reep6	1.70325288725	0.0
ENSMUSG00000026546	En	1.68553524625	0.000410180823101	0.0343038870866	Ccdc19	1.68553524625	0.0
ENSMUSG00000027230	En	1.666689148	0.000411363891101	0.0343038870866	Creb3l1	1.666689148	0.0
ENSMUSG00000039209	En	1.62416352075	0.000414196119366	0.0343038870866	Rpl39l	1.62416352075	0.0
ENSMUSG00000021263	En	1.61510373475	0.000414830472118	0.0343038870866	Degs2	1.61510373475	0.0
ENSMUSG00000032733	En	1.56198187825	0.000418790256489	0.0343038870866	Snx33	1.56198187825	0.0
ENSMUSG00000035298	En	1.5387551445	0.000420661052004	0.0343038870866	Klhl35	1.5387551445	0.0
ENSMUSG00000056895	En	1.5351435445	0.000420960147216	0.0343038870866	Hist3h2ba	1.5351435445	0.0
ENSMUSG00000038665	En	1.90665514737	0.000421128699786	0.0343038870866	Dgki	1.9135515945	0.00689644713333
ENSMUSG00000069833	En	1.22397651249	0.000422016054447	0.0343038870866	Ahnak	1.231860348	0.00788383551111
ENSMUSG00000040813	En	4.47724013926	0.000422292758496	0.0343038870866	Tex264	5.6420713805	1.16483124124
ENSMUSG00000037362	En	1.518240818	0.000422390509777	0.0343038870866	Nov	1.518240818	0.0
ENSMUSG00000029206	En	1.516737561	0.00042252021019	0.0343038870866	Nsun7	1.516737561	0.0
ENSMUSG00000066551	En	-1.68932226606	0.000423497810959	0.0343038870866	Hmgb1	9.4721349575	11.1614572236
ENSMUSG00000000058	En	1.497738715	0.00042419575298	0.0343038870866	Cav2	1.497738715	0.0
ENSMUSG00000044162	En	1.94623417485	0.000425099505389	0.0343038870866	Tnip3	1.95464554425	0.0084113694
ENSMUSG00000025608	En	1.4573355485	0.000427996585327	0.0343038870866	Podxl	1.4573355485	0.0
ENSMUSG00000085622	En	3.10463668195	0.00043103926836	0.0343038870866	3110056K07Rik	3.56766730975	0.4630306278
ENSMUSG00000079362	En	1.397665474	0.000434276109358	0.0343038870866	Gbp6	1.397665474	0.0
ENSMUSG00000011256	En	0.6270944855	0.000437774325045	0.0343038870866	Adam19	0.6270944855	0.0
ENSMUSG00000032726	En	1.3528565615	0.000439597880052	0.0343038870866	Bmp8a	1.3528565615	0.0
ENSMUSG00000059089	En	1.34358599725	0.00044077202295	0.0343038870866	Fcgr4	1.34358599725	0.0
ENSMUSG00000026090	En	1.34026662225	0.000441198913141	0.0343038870866	2010300C02Rik	1.34026662225	0.0
ENSMUSG00000001604	En	1.33780106925	0.000441518246209	0.0343038870866	Tcea3	1.33780106925	0.0
Mturn	Sy	1.4356431719	0.000443912267799	0.0343038870866	Mturn	1.4389889425	0.0033457706
ENSMUSG00000033227	En	1.28509241775	0.000448834936149	0.0343038870866	Wnt6	1.28509241775	0.0
ENSMUSG00000024501	En	1.268347954	0.000451371978478	0.0343038870866	Dpysl3	1.268347954	0.0
ENSMUSG00000054381	En	2.10433451972	0.000451786352277	0.0343038870866	Zfp747	2.12038932025	0.0160548005333
ENSMUSG00000072568	En	3.65022419338	0.000452523967415	0.0343038870866	Fam84b	4.473719487	0.823495293622
Ldhal6b	Sy	1.2604421625	0.000452608755842	0.0343038870866	Ldhal6b	1.2604421625	0.0
ENSMUSG00000028071	En	1.39376397461	0.000453529825625	0.0343038870866	Sh2d2a	1.39796472625	0.00420075164444
ENSMUSG00000010307	En	1.23019241825	0.000457587133244	0.0343038870866	Tmem86a	1.23019241825	0.0
1810034E14Rik	Sy	1.228999713	0.000457791806825	0.0343038870866	1810034E14Rik	1.228999713	0.0
ENSMUSG00000053137	En	1.2258800935	0.000458330282475	0.0343038870866	Mapk11	1.2258800935	0.0
ENSMUSG00000086113	En	1.22285479675	0.000458856848331	0.0343038870866	4930596I21Rik	1.22285479675	0.0
ENSMUSG00000000791	En	2.04969820068	0.000460534555965	0.0343038870866	Il12rb1	2.0665209395	0.0168227388222
Chil3	Sy	1.56470954564	0.000463368758048	0.0343038870866	Chil3	1.806810573	0.242101027356
ENSMUSG00000040820	En	1.21797749981	0.00046666713404	0.0343038870866	Hlcs	1.2446804745	0.0267029746889
ENSMUSG00000001095	En	1.172464559	0.000468307114807	0.0343038870866	Slc13a2	1.172464559	0.0
Ceacam-ps1	Sy	1.161108288	0.000470629076117	0.0343038870866	Ceacam-ps1	1.161108288	0.0
ENSMUSG00000032802	En	1.153677461	0.000472190193868	0.0343038870866	Srxn1	1.153677461	0.0
ENSMUSG00000025875	En	1.15249782375	0.000472441139456	0.0343038870866	Tspan17	1.15249782375	0.0
ENSMUSG00000078920	En	-5.72511407209	0.000476707566798	0.0343038870866	Ifi47	1.36575846375	7.09087253584
ENSMUSG00000011171	En	1.130419738	0.00047730211072	0.0343038870866	Vipr2	1.130419738	0.0
ENSMUSG00000030064	En	1.70124253367	0.000478172068898	0.0343038870866	Frmd4b	1.748641537	0.0473990033333
ENSMUSG00000039497	En	1.11567668775	0.00048073089889	0.0343038870866	Dse	1.11567668775	0.0
ENSMUSG00000031709	En	1.10505322275	0.000483298344797	0.0343038870866	Tbc1d9	1.10505322275	0.0
ENSMUSG00000026548	En	1.100987341	0.000484303300126	0.0343038870866	Slamf9	1.100987341	0.0
ENSMUSG00000029298	En	1.08868356	0.000487422572479	0.0343038870866	Gbp9	1.08868356	0.0
ENSMUSG00000019852	En	1.08030164175	0.000489617251727	0.0343038870866	D10Bwg1379e	1.08030164175	0.0
ENSMUSG00000032377	En	1.60735916437	0.000495339456646	0.0343038870866	Plscr4	1.6244030915	0.0170439271333
ENSMUSG00000018986	En	3.82043329825	0.000496347097986	0.0343038870866	Slfn3	4.43500086925	0.614567571
ENSMUSG00000045414	En	2.70492693639	0.000499910040126	0.0343038870866	1190002N15Rik	2.96480506975	0.259878133356
ENSMUSG00000021279	En	1.043481733	0.0004999847772	0.0343038870866	Cdc42bpb	1.043481733	0.0
ENSMUSG00000050271	En	1.14195772436	0.000506965099149	0.0343038870866	D8Ertd82e	1.14699124725	0.00503352288889
ENSMUSG00000056459	En	4.84347550326	0.00051295101976	0.0343038870866	Zbtb25	5.96280330375	1.11932780049
ENSMUSG00000028125	En	1.05453355238	0.000516425888774	0.0343038870866	Abca4	1.05758918625	0.00305563386667
ENSMUSG00000067526	En	0.9927134135	0.000516522456196	0.0343038870866	Olfr1425	0.9927134135	0.0
ENSMUSG00000073805	En	0.992253077	0.000516685981577	0.0343038870866	Fam196a	0.992253077	0.0
ENSMUSG00000008540	En	5.71186210494	0.000517603700859	0.0343038870866	Mgst1	7.0994030665	1.38754096156
ENSMUSG00000038135	En	0.98947864975	0.000517677152236	0.0343038870866	Crygn	0.98947864975	0.0
Crnde	Sy	0.98126249125	0.000520669887933	0.0343038870866	Crnde	0.98126249125	0.0
ENSMUSG00000005611	En	1.29313238643	0.000522569120257	0.0343038870866	Mrvi1	1.30391964925	0.0107872628222
ENSMUSG00000032518	En	-0.733784074333	0.000523216611649	0.0343038870866	Rpsa	10.860396255	11.5941803293
ENSMUSG00000085214	En	0.96124703925	0.000528338809161	0.0344538470625	0610005C13Rik	0.96124703925	0.0
ENSMUSG00000059277	En	0.952353611	0.000531929172305	0.0344538470625	R74862	0.952353611	0.0
ENSMUSG00000067768	En	4.06360366821	0.000533506458076	0.0344538470625	Xlr4b	4.7682202985	0.704616630289
ENSMUSG00000040390	En	0.9387218755	0.000537666698262	0.0345121822765	Map3k10	0.9387218755	0.0
ENSMUSG00000038894	En	1.51078817625	0.000541741253095	0.0345121822765	Irs2	1.52817503325	0.017386857
ENSMUSG00000087679	En	-4.30607761272	0.000544087830397	0.0345121822765	C330006A16Rik	1.97081263775	6.27689025047
ENSMUSG00000022094	En	0.92204508975	0.000545097954816	0.0345121822765	Slc39a14	0.92204508975	0.0
ENSMUSG00000026482	En	0.881517203	0.000565297724087	0.0355481751581	Rgl1	0.881517203	0.0
ENSMUSG00000028639	En	-2.71526847245	0.000568361808207	0.0355481751581	Ybx1	4.45373836775	7.1690068402
ENSMUSG00000044617	En	1.45206598432	0.00056971757957	0.0355481751581	Zbtb39	1.47261167325	0.0205456889333
ENSMUSG00000037594	En	0.85823985175	0.000578484129173	0.0358036049581	BC022687	0.85823985175	0.0
ENSMUSG00000035597	En	5.13833544759	0.000580013347036	0.0358036049581	Prpf39	8.05726234375	2.91892689616
ENSMUSG00000026817	En	1.63247085928	0.00058656308813	0.0358036049581	Ak1	1.66240386475	0.0299330054667
ENSMUSG00000062859	En	0.84428093725	0.000587031132333	0.0358036049581	Tcp11	0.84428093725	0.0
ENSMUSG00000042286	En	0.83938800125	0.000590149948658	0.0358036049581	Stab1	0.83938800125	0.0
ENSMUSG00000057914	En	1.08542352431	0.000590443469811	0.0358036049581	Cacnb2	1.098422691	0.0129991666889
ENSMUSG00000072294	En	0.8279484295	0.000597705691875	0.0358425185659	Klf12	0.8279484295	0.0
ENSMUSG00000048790	En	0.82722126425	0.000598198905862	0.0358425185659	E030011O05Rik	0.82722126425	0.0
ENSMUSG00000000730	En	0.8168839495	0.000605385177087	0.0358425185659	Dnmt3l	0.8168839495	0.0
ENSMUSG00000032307	En	4.41837765316	0.000610696286087	0.0358425185659	Ube2q2	5.65645318825	1.23807553509
ENSMUSG00000035666	En	3.29962966778	0.000611938282744	0.0358425185659	Gtf3c4	3.891236934	0.591607266222
ENSMUSG00000004814	En	0.8058556375	0.000613428382031	0.0358425185659	Ccl24	0.8058556375	0.0
ENSMUSG00000050846	En	1.46464380583	0.000614600778911	0.0358425185659	Zfp623	1.4901163435	0.0254725376667
ENSMUSG00000019178	En	0.8023633415	0.0006160606319	0.0358425185659	Styxl1	0.8023633415	0.0
ENSMUSG00000060795	En	-5.73951788197	0.000628063054442	0.0362610126751	Gm13363	1.87994282925	7.61946071122
ENSMUSG00000009013	En	-3.07242569061	0.000630852748998	0.0362610126751	Dynll1	4.23287029075	7.30529598136
ENSMUSG00000026919	En	0.7827327175	0.000631676049233	0.0362610126751	Lcn4	0.7827327175	0.0
ENSMUSG00000015542	En	4.06400981371	0.000642346103253	0.0367103640248	Nat9	4.730449506	0.666439692289
ENSMUSG00000033233	En	3.07587983244	0.000652156968334	0.0371068696167	Trim45	3.43828288275	0.362403050311
ENSMUSG00000021709	En	3.91954489929	0.000655124636303	0.0371122359758	Erbb2ip	5.70111035625	1.78156545696
ENSMUSG00000038764	En	0.75224719575	0.000659022009944	0.0371591047048	Ptpn3	0.75224719575	0.0
ENSMUSG00000030162	En	1.43985492698	0.000661705952469	0.0371591047048	Olr1	1.468391788	0.0285368610222
ENSMUSG00000048965	En	2.59324051054	0.000670354917342	0.0374479230851	Mrgpre	2.82881272725	0.235572216711
ENSMUSG00000028664	En	0.8342911775	0.000672686921316	0.0374479230851	Ephb2	0.8418427665	0.007551589
ENSMUSG00000025357	En	2.86151924635	0.000675547079501	0.0374479230851	Dgka	3.24268217975	0.3811629334
ENSMUSG00000036067	En	3.02357202472	0.000685576172721	0.0377329136461	Slc2a6	3.2760755805	0.252503555778
ENSMUSG00000038712	En	4.59469325336	0.000687928138167	0.0377329136461	Fam63a	5.947814184	1.35312093064
ENSMUSG00000048445	En	1.30906052752	0.00068945243268	0.0377329136461	Ccdc57	1.3365619435	0.0275014159778
ENSMUSG00000025931	En	3.28234782977	0.000710227937558	0.0387059242257	Paqr8	3.59048485575	0.308137025978
ENSMUSG00000029647	En	1.86063736473	0.000720312727664	0.0390905848341	Pan3	8.42011952775	6.55948216302
ENSMUSG00000085912	En	0.6887218755	0.00073171889718	0.0393937155645	Trp53cor1	0.6887218755	0.0
ENSMUSG00000032484	En	3.30159257813	0.000731998431053	0.0393937155645	Ngp	3.850317983	0.548725404867
ENSMUSG00000017764	En	1.34894401413	0.000736445628669	0.0394685964311	Zswim1	1.386183164	0.0372391498667
ENSMUSG00000059734	En	-5.32770210641	0.000763981970911	0.0407131881678	Ndufs8	2.07250879075	7.40021089716
ENSMUSG00000060586	En	1.11781231924	0.000765972803095	0.0407131881678	H2-Eb1	1.238215903	0.120403583756
ENSMUSG00000030393	En	2.30502838723	0.000785417146945	0.0415756060243	Zik1	2.3583128975	0.0532845102667
ENSMUSG00000053168	En	2.71166135538	0.000793851304447	0.0418505446867	9030619P08Rik	3.09209046425	0.380429108867
ENSMUSG00000047669	En	1.98714120159	0.000805746770219	0.0423049808299	Msl3l2	2.1759987265	0.188857524911
ENSMUSG00000031074	En	3.80681345713	0.00081385297259	0.0425001734741	Fgf3	4.66871313675	0.861899679622
ENSMUSG00000066621	En	2.71998661644	0.000817641160767	0.0425001734741	Tecpr1	2.89814949575	0.178162879311
ENSMUSG00000071644	En	-1.3157835652	0.00081933595502	0.0425001734741	Eef1g	9.151201596	10.4669851612
ENSMUSG00000074521	En	1.00876785878	0.000834384962686	0.0429446303807	Gm14327	1.027966491	0.0191986322222
