GeneID	SystemCode	LogFold	rawp	adjp	Symbol	avg-c9_AML	avg-c9_cellHarmony-Reference
ENSMUSG00000032470	En	2.2337611998	1.84686511048e-06	0.00105593999929	Mras	2.2337611998	0.0
ENSMUSG00000036256	En	3.2448763828	1.88011330402e-06	0.00105593999929	Igfbp7	3.2448763828	0.0
ENSMUSG00000036594	En	3.03543417226	2.27912490845e-06	0.00122438553778	H2-Aa	3.4439356988	0.408501526536
ENSMUSG00000037362	En	2.5708571954	2.52245083052e-06	0.00129864176925	Nov	2.5708571954	0.0
ENSMUSG00000030869	En	-5.51255721497	3.48932760188e-06	0.00165336810536	Ndufab1	1.1535309596	6.66608817457
ENSMUSG00000060586	En	1.5128794489	3.53713974464e-06	0.00165336810536	H2-Eb1	1.6215438674	0.1086644185
Kdm7a	Sy	1.64774823389	3.61289566565e-06	0.00165336810536	Kdm7a	1.7763863906	0.128638156714
ENSMUSG00000090159	En	3.42680887314	4.0495241911e-06	0.0017843235764	Gm8580	4.1285098146	0.701700941464
ENSMUSG00000019852	En	0.8179029424	4.18787501746e-06	0.0017843235764	D10Bwg1379e	0.8179029424	0.0
ENSMUSG00000054203	En	0.788647427643	5.08633471438e-06	0.00209489172436	Ifi205	0.81718626	0.0285388323571
ENSMUSG00000023249	En	3.1033477555	5.67139570685e-06	0.0022605085598	Parp3	3.141241176	0.0378934205
ENSMUSG00000036285	En	4.5803282137	7.41255307724e-06	0.00279098540485	Noa1	5.3880635822	0.8077353685
ENSMUSG00000079641	En	1.49729489396	7.45407238264e-06	0.00279098540485	Rpl39	11.732599668	10.235304774
ENSMUSG00000038357	En	2.42004793995	8.0505659615e-06	0.00292567038295	Camp	2.7586773522	0.33862941225
ENSMUSG00000003617	En	2.96517990606	1.03274519478e-05	0.00364588560763	Cp	2.9737080082	0.00852810214286
ENSMUSG00000057322	En	1.28957575818	1.51561782527e-05	0.00520193718029	Rpl38	11.333513054	10.0439372958
ENSMUSG00000026097	En	5.44828546565	1.5849454605e-05	0.00529286111079	Ormdl1	6.6663037054	1.21801823975
ENSMUSG00000020189	En	3.89768930245	1.96888771194e-05	0.00640199383387	Osbpl8	5.8320375102	1.93434820775
ENSMUSG00000051212	En	5.47349290604	2.19702541473e-05	0.00685132725034	Gpr183	6.8572163144	1.38372340836
ENSMUSG00000032399	En	-1.29554471137	2.21797580134e-05	0.00685132725034	Rpl4	10.9833340872	12.2788787986
ENSMUSG00000046687	En	3.91152910871	3.34821788003e-05	0.0100632772119	Gm5424	4.183945022	0.272415913286
ENSMUSG00000025428	En	-2.66051883197	3.42818269085e-05	0.0100632772119	Atp5a1	6.6506432316	9.31116206357
ENSMUSG00000051439	En	3.97048482117	3.55830338651e-05	0.0100632772119	Cd14	4.1986715276	0.228186706429
ENSMUSG00000031174	En	3.55264789749	3.58355614537e-05	0.0100632772119	Rpgr	3.7094856982	0.156837800714
ENSMUSG00000035953	En	3.05573842496	3.73412182614e-05	0.0101543994431	Tmem55b	3.244470015	0.188731590036
ENSMUSG00000039117	En	2.06702339386	3.78036884416e-05	0.0101543994431	Taf4a	2.436098597	0.369075203143
ENSMUSG00000034853	En	1.55768179502	4.03945759855e-05	0.0103184090324	Acot11	1.6427200142	0.0850382191786
ENSMUSG00000028851	En	-4.02848400843	4.10308622057e-05	0.0103184090324	Nudc	2.596970392	6.62545440043
ENSMUSG00000036550	En	-4.99084752407	4.16075477258e-05	0.0103184090324	Cnot1	0.016812853	5.00766037707
ENSMUSG00000024610	En	3.11792908953	4.17546496943e-05	0.0103184090324	Cd74	3.7273323146	0.609403225071
ENSMUSG00000087150	En	6.93205515854	4.41585335554e-05	0.0106984870708	BC064078	9.414701534	2.48264637546
ENSMUSG00000009035	En	3.31729661391	4.7015903547e-05	0.0111717020044	Tmem184b	3.5661630678	0.248866453893
ENSMUSG00000021840	En	-4.26849977859	4.97763676909e-05	0.011603574855	Mapk1ip1l	2.5094127782	6.77791255679
ENSMUSG00000030214	En	0.921246565486	5.14040582124e-05	0.011603574855	Plbd1	0.9737424932	0.0524959277143
ENSMUSG00000005846	En	-4.57851320038	5.16507459556e-05	0.011603574855	Rsl1d1	3.6249228758	8.20343607618
ENSMUSG00000060036	En	-1.09018904093	6.14663950231e-05	0.0133308761255	Rpl3	11.224226068	12.3144151089
ENSMUSG00000025858	En	5.13837198689	6.14972433761e-05	0.0133308761255	Get4	6.902587247	1.76421526011
Rn4.5s	Sy	5.48339403275	6.27866976887e-05	0.0133757316662	Rn4.5s	10.347165682	4.86377164925
ENSMUSG00000025279	En	0.822344688	6.58783984671e-05	0.0137964998552	Dnase1l3	0.822344688	0.0
ENSMUSG00000072568	En	3.27340882089	6.89302594309e-05	0.0141950380921	Fam84b	3.5206164606	0.247207639714
ENSMUSG00000031708	En	-3.41421850525	7.42989728957e-05	0.0148070662758	Tecr	6.180708321	9.59492682625
ENSMUSG00000042272	En	2.96707171701	9.00715313093e-05	0.0176444831517	Sestd1	3.3524651354	0.385393418393
ENSMUSG00000068749	En	-4.53497461464	9.13925964477e-05	0.0176444831517	Psma5	4.790664503	9.32563911764
ENSMUSG00000028410	En	-3.55594269464	9.78301748151e-05	0.0185967636926	Dnaja1	3.4044543064	6.96039700104
ENSMUSG00000000134	En	2.11283716589	0.000101014918109	0.0189112170932	Tfe3	2.319618821	0.206781655107
ENSMUSG00000014846	En	2.52254830858	0.000107913042647	0.019901097835	Tppp3	2.5590297274	0.0364814188214
ENSMUSG00000025804	En	3.5534395418	0.000110163767533	0.020017404583	Ccr1	3.5534395418	0.0
ENSMUSG00000025491	En	7.33710294211	0.000117386364831	0.0210206655631	Ifitm1	11.551998364	4.21489542189
ENSMUSG00000033382	En	4.47597627639	0.00012832615524	0.0226513996307	Trappc8	5.5887194476	1.11274317121
ENSMUSG00000029925	En	3.07069913159	0.000134271964178	0.0232777449166	Tbxas1	3.4238928462	0.353193714607
ENSMUSG00000047415	En	2.12263359263	0.000135642411298	0.0232777449166	Gpr68	2.1811312632	0.0584976705714
ENSMUSG00000059108	En	3.59048460221	0.000138764800295	0.0234873681158	Ifitm6	3.7558603866	0.165375784393
ENSMUSG00000066551	En	-1.29086844904	0.000155265169259	0.0259250869104	Hmgb1	10.1636657506	11.4545341996
ENSMUSG00000058624	En	2.06106591729	0.000159855704278	0.0263356944275	Gda	2.0891944754	0.0281285581071
ENSMUSG00000032353	En	-3.56850523753	0.000162847402784	0.0264755593263	Tmed3	5.2869429254	8.85544816293
ENSMUSG00000027994	En	3.0778914894	0.000178597429784	0.0284154785469	Ccdc109b	3.0778914894	0.0
ENSMUSG00000029416	En	3.35945374785	0.000179379032588	0.0284154785469	Slc15a4	4.0044693356	0.64501558775
ENSMUSG00000024742	En	-5.76847005639	0.000188574363326	0.0290842757497	Fen1	0.0	5.76847005639
ENSMUSG00000033538	En	4.82217023041	0.000188670751573	0.0290842757497	Casp4	5.7439415082	0.921771277786
ENSMUSG00000056071	En	3.54001542124	0.00019069565976	0.0290842757497	S100a9	4.3261530926	0.786137671357
ENSMUSG00000026088	En	4.34513309567	0.000193499633797	0.0290842757497	Mitd1	5.8454346876	1.50030159193
ENSMUSG00000036053	En	2.86470515894	0.000199054317676	0.0290842757497	Fmnl2	2.9956201648	0.130915005857
ENSMUSG00000053965	En	2.71540941499	0.000199724994244	0.0290842757497	Pde5a	2.7894713316	0.0740619166071
ENSMUSG00000026281	En	-4.74616050551	0.000200077973351	0.0290842757497	Dtymk	2.9747239092	7.72088441471
ENSMUSG00000022102	En	3.02710809499	0.000207080166969	0.0296439182756	Dok2	3.0532217822	0.0261136872143
ENSMUSG00000044134	En	2.57630504312	0.000208726196987	0.0296439182756	Fam109a	2.5921481378	0.0158430946786
ENSMUSG00000039765	En	2.1084475754	0.000215832887781	0.0301046628829	Cc2d2a	2.1151987834	0.006751208
ENSMUSG00000032311	En	2.1680887756	0.000216843233779	0.0301046628829	Nrg4	2.1680887756	0.0
ENSMUSG00000040007	En	2.18050784346	0.000226314789106	0.0310705059355	Bahd1	2.2007077426	0.0201998991429
ENSMUSG00000050931	En	2.11954076156	0.00023257678619	0.0315793271447	Sgms2	2.1481184006	0.0285776390357
ENSMUSG00000070056	En	2.06200708453	0.000239817074074	0.0322084757311	Mfhas1	2.1058109606	0.0438038760714
ENSMUSG00000003072	En	-4.95538972988	0.000245304982981	0.0325912727926	Atp5d	2.2795838288	7.23497355868
1810044D09Rik	Sy	3.1634401782	0.000269905784372	0.035212306188	1810044D09Rik	3.1634401782	0.0
ENSMUSG00000032840	En	2.71188105071	0.000270732363861	0.035212306188	2410131K14Rik	2.819721391	0.107840340286
ENSMUSG00000035561	En	2.56407904706	0.000278764706955	0.0358793408244	Aldh1b1	2.6137064332	0.0496273861429
ENSMUSG00000032583	En	1.88590966858	0.000288918606062	0.0368028690361	Mon1a	1.9161952724	0.0302856038214
ENSMUSG00000052889	En	1.30859097644	0.000301333503805	0.0379926201328	Prkcb	1.3302786608	0.0216876843571
ENSMUSG00000036743	En	1.62979253054	0.000313340665136	0.0391074470547	Psma8	1.6485807024	0.0187881718571
ENSMUSG00000040321	En	2.37698122537	0.000316622798345	0.0391219129635	Zfp770	2.4347065718	0.0577253464286
ENSMUSG00000068396	En	1.18764320418	0.000323821375423	0.0396152169775	Rpl34-ps1	10.98273942	9.79509621582
ENSMUSG00000019872	En	3.60353027226	0.00033426257545	0.0404916508065	Smpdl3a	4.3888699554	0.785339683143
ENSMUSG00000045038	En	1.44725333181	0.000346942514632	0.0416196282601	Prkce	1.4846467182	0.0373933863929
ENSMUSG00000037151	En	2.08259273553	0.000367328077871	0.0436414012517	Lrrc20	2.0968976616	0.0143049260714
ENSMUSG00000041815	En	-4.15255550642	0.000381424134389	0.0446833337299	Poldip3	4.7933371734	8.94589267982
ENSMUSG00000089875	En	3.20663023902	0.000383330638991	0.0446833337299	Etohd2	4.0447032322	0.838072993179
ENSMUSG00000035235	En	3.72742291623	0.00039698838142	0.0458428826246	Trim13	4.3069257478	0.579502831571
ENSMUSG00000062867	En	-3.97128050021	0.000402459936748	0.0460443979487	Impdh2	5.2225681834	9.19384868361
ENSMUSG00000021895	En	3.10994681545	0.000406382592671	0.0460666359178	Arhgef3	3.1815040382	0.07155722275
ENSMUSG00000074813	En	3.52571232224	0.000423978450203	0.0475596055057	Gm14005	5.7804056752	2.25469335296
ENSMUSG00000030427	En	1.4348493214	0.000427251231073	0.0475596055057	Lilra6	1.4348493214	0.0
ENSMUSG00000019539	En	3.84835370402	0.000437385030495	0.0482529414	Rcn3	4.3054979722	0.457144268179
ENSMUSG00000061577	En	2.2979673394	0.000445406309446	0.0487030120311	Gpr114	2.2979673394	0.0
ENSMUSG00000029430	En	-1.40294482501	0.000458792783621	0.0494140119738	Ran	8.3246146372	9.72755946221
ENSMUSG00000074212	En	1.85121301646	0.000459907039251	0.0494140119738	Dnajb14	1.8714129156	0.0201998991429
