GeneID	SystemCode	LogFold	rawp	adjp	Symbol	avg-c7_AML	avg-c7_cellHarmony-Reference
ENSMUSG00000068396	En	0.968408443533	3.47357374771e-09	2.49228916398e-06	Rpl34-ps1	10.9084604033	9.9400519598
ENSMUSG00000057322	En	0.989995665244	3.71794902606e-09	2.52722693008e-06	Rpl38	11.2918370994	10.3018414342
ENSMUSG00000066363	En	5.43044500146	4.17292216754e-09	2.57133628126e-06	Serpina3f	5.4473343215	0.01688932004
Rn45s	Sy	-1.37450505056	4.18103460368e-09	2.57133628126e-06	Rn45s	9.92938399544	11.303889046
ENSMUSG00000079523	En	1.52102689927	4.49955747356e-09	2.64144476232e-06	Tmsb10	8.46298628339	6.94195938412
ENSMUSG00000021211	En	5.32461817486	6.56146044627e-09	3.68440268103e-06	Akr1c12	5.5291643025	0.20454612764
ENSMUSG00000025491	En	6.32191001781	7.26907238067e-09	3.91166957485e-06	Ifitm1	12.3888920036	6.0669819858
ENSMUSG00000024053	En	4.5633051116	1.12587349099e-08	5.81626245446e-06	Emilin2	5.56872759628	1.00542248468
ENSMUSG00000025279	En	0.821413853944	1.39825337743e-08	6.94555475749e-06	Dnase1l3	0.821413853944	0.0
ENSMUSG00000074604	En	6.07507987344	4.7702188635e-08	2.20697588644e-05	Mgst2	7.97162188444	1.896542011
Gm6251	Sy	3.45142299607	4.78477156953e-08	2.20697588644e-05	Gm6251	4.49068963039	1.03926663432
ENSMUSG00000037169	En	4.68726500544	5.19334869867e-08	2.3128309808e-05	Mycn	4.68726500544	0.0
ENSMUSG00000041272	En	4.54069793978	7.80643925487e-08	3.36067209922e-05	Tox	4.54069793978	0.0
ENSMUSG00000078606	En	3.54007062363	8.81392679095e-08	3.6719956292e-05	Gm4070	5.75602225067	2.21595162704
Chil3	Sy	1.43117155492	1.05158374386e-07	4.24412626624e-05	Chil3	1.48096703728	0.04979548236
ENSMUSG00000060802	En	1.35633141929	1.16287393097e-07	4.55106570257e-05	B2m	12.3528877033	10.996556284
ENSMUSG00000062997	En	0.601976263422	1.240312989e-07	4.71136536852e-05	Rpl35	12.4405059522	11.8385296888
ENSMUSG00000032496	En	1.16080833156	2.08775170002e-07	7.70380377308e-05	Ltf	1.19310252844	0.03229419688
ENSMUSG00000038357	En	2.12931563196	2.44859317951e-07	8.78432803149e-05	Camp	2.191939519	0.06262388704
ENSMUSG00000024975	En	-1.52883572286	2.74853823091e-07	9.58017888903e-05	Pdcd4	8.45516261678	9.98399833964
ENSMUSG00000041481	En	5.39087816428	2.81879053645e-07	9.58017888903e-05	Serpina3g	9.20259137472	3.81171321044
ENSMUSG00000034220	En	-4.02709155877	3.34133568377e-07	0.000110649616297	Gpc1	0.0813732331111	4.10846479188
ENSMUSG00000093674	En	0.585468032444	4.06569093015e-07	0.000131270995907	Rpl41	13.0166672844	12.431199252
ENSMUSG00000091269	En	1.98938379875	4.82223409254e-07	0.000151900373915	Gm6682	2.05163607011	0.06225227136
ENSMUSG00000021384	En	3.67802892449	8.3396723417e-07	0.000256444924507	Susd3	3.77847529761	0.10044637312
ENSMUSG00000030214	En	0.75767480132	8.82712516748e-07	0.000265121677995	Plbd1	0.776261532	0.01858673068
ENSMUSG00000037362	En	3.89037130272	1.0142579705e-06	0.000297707765661	Nov	3.89037130272	0.0
ENSMUSG00000018819	En	5.19481672286	1.20124878368e-06	0.000337946206148	Lsp1	7.76369967894	2.56888295608
ENSMUSG00000035004	En	-5.04104116061	1.20367986704e-06	0.000337946206148	Igsf6	1.61463763083	6.65567879144
ENSMUSG00000009350	En	-3.80142084633	1.3289560802e-06	0.000365180165442	Mpo	9.96133723767	13.762758084
ENSMUSG00000067288	En	0.7476335122	1.71715200695e-06	0.00046202121187	Rps28	11.606726415	10.8590929028
ENSMUSG00000028337	En	3.38235642256	2.50304208122e-06	0.00065973037712	Coro2a	5.809782589	2.42742616644
ENSMUSG00000069833	En	1.99061762451	3.18661133249e-06	0.000823101707182	Ahnak	1.99398019511	0.0033625706
ENSMUSG00000041959	En	4.33658991516	3.99586054852e-06	0.00101189292126	S100a10	9.220929541	4.88433962584
ENSMUSG00000022769	En	-4.15373959007	4.0794319281e-06	0.00101318967984	Sdf2l1	2.50963558633	6.6633751764
ENSMUSG00000026070	En	3.88019668861	4.280062125e-06	0.00104296230838	Il18r1	3.88019668861	0.0
ENSMUSG00000057863	En	0.626477808222	4.57538351755e-06	0.00109427922461	Rpl36	11.9288931622	11.302415354
ENSMUSG00000078922	En	3.66207856971	4.85526418602e-06	0.00114010430841	Tgtp1	3.75923719511	0.0971586254
ENSMUSG00000079014	En	1.0459267124	5.73610402866e-06	0.00132288899161	Serpina3i	1.11592860544	0.07000189304
ENSMUSG00000002565	En	3.89531829502	6.14019118097e-06	0.00139123805443	Scin	4.08646346006	0.19114516504
ENSMUSG00000028434	En	3.37157327176	6.40765708492e-06	0.00142680846986	Epb4.1l4b	3.41681050656	0.0452372348
ENSMUSG00000090159	En	2.24797826474	7.41870011645e-06	0.00159687520007	Gm8580	3.23622994894	0.9882516842
ENSMUSG00000029672	En	2.74622729049	9.7565666228e-06	0.00206567308088	Fam3c	4.88568849717	2.13946120668
ENSMUSG00000036256	En	3.0619224215	1.14727282496e-05	0.00238984331199	Igfbp7	3.0619224215	0.0
ENSMUSG00000022941	En	-1.59293727892	1.66415471645e-05	0.00341151716873	Ripply3	1.502518171	3.09545544992
ENSMUSG00000022048	En	3.85842664998	1.84400101562e-05	0.00372113642449	Dpysl2	8.3931109815	4.53468433152
ENSMUSG00000045636	En	-3.82652343647	2.03249297177e-05	0.00403840718929	Mtus1	0.515497066167	4.34202050264
ENSMUSG00000003814	En	-1.32707893005	2.79225768197e-05	0.00546394060041	Calr	9.25980555039	10.5868844804
ENSMUSG00000037221	En	-3.63890118729	2.93993133103e-05	0.00566704673735	Mospd3	1.20822313167	4.84712431896
ENSMUSG00000024393	En	-1.63805898088	3.08255373729e-05	0.00585458551722	Prrc2a	0.245292354444	1.88335133532
ENSMUSG00000057729	En	-2.77001943126	3.61602072824e-05	0.0067682474935	Prtn3	8.37772115222	11.1477405835
ENSMUSG00000029647	En	1.42813654749	3.72638789175e-05	0.00687518566028	Pan3	7.90613500417	6.47799845668
ENSMUSG00000027360	En	-4.33501986928	4.01172097893e-05	0.00729737696378	Hdc	1.13494578972	5.469965659
ENSMUSG00000020120	En	4.0431861075	4.15504309584e-05	0.00745310855316	Plek	5.35565784406	1.31247173656
ENSMUSG00000022114	En	-3.17966728597	4.62639704495e-05	0.00818492025144	Spry2	1.18351294639	4.36318023236
ENSMUSG00000044737	En	-3.57857407876	5.40945717483e-05	0.00931508525506	Klk14	1.20890814828	4.78748222704
ENSMUSG00000067916	En	3.14492983432	5.57321354767e-05	0.00947079644318	Gm13139	5.79070907228	2.64577923796
ENSMUSG00000025362	En	0.670192537569	6.15981804261e-05	0.0103316948078	Rps26	11.3900408139	10.7198482763
ENSMUSG00000021451	En	2.89333596564	6.42253838217e-05	0.0106342414366	Sema4d	3.798462348	0.90512638236
ENSMUSG00000002699	En	3.44436155938	6.53354692558e-05	0.0106811086764	Lcp2	5.22451021406	1.78014865468
ENSMUSG00000006362	En	2.61052931171	6.98616821802e-05	0.011278295317	Cbfa2t3	4.64457153783	2.03404222612
ENSMUSG00000079641	En	0.726774354536	7.70817575966e-05	0.0122902580168	Rpl39	10.9146275371	10.1878531825
ENSMUSG00000073155	En	3.32793164886	8.10717347598e-05	0.0127687982247	1810058I24Rik	7.30805796894	3.98012632008
ENSMUSG00000083311	En	-3.4000182581	8.52326179325e-05	0.0132624007301	Gm5643	4.60882938694	8.00884764504
ENSMUSG00000026727	En	3.68306614546	9.7258339181e-05	0.0148419587861	Rsu1	8.4015966595	4.71853051404
ENSMUSG00000059883	En	3.47774136802	9.86240005566e-05	0.0148419587861	Irak4	6.3386681735	2.86092680548
ENSMUSG00000074476	En	-1.69194199734	9.88314715916e-05	0.0148419587861	Spc24	5.6267056395	7.31864763684
ENSMUSG00000040751	En	3.9308535974	0.00010566138749	0.015685250798	Lat2	6.495654138	2.5648005406
ENSMUSG00000005474	En	2.539021712	0.000116519929866	0.0169151633117	Myl10	2.539021712	0.0
ENSMUSG00000025130	En	-2.52849113595	0.000116565972493	0.0169151633117	P4hb	7.11891917761	9.64741031356
I730030J21Rik	Sy	3.96956201583	0.000140862846914	0.0202138185322	I730030J21Rik	5.86426425911	1.89470224328
ENSMUSG00000031155	En	3.70766959915	0.000146929494255	0.0208526859154	Pim2	4.51954247711	0.81187287796
ENSMUSG00000032231	En	4.06186820266	0.000150019932251	0.0210598633154	Anxa2	9.65093070078	5.58906249812
ENSMUSG00000026395	En	2.98126338977	0.000159099808955	0.0220943444371	Ptprc	7.15868557161	4.17742218184
ENSMUSG00000032220	En	-0.636890594682	0.00016858236521	0.0229714018446	Myo1e	0.132173125278	0.76906371996
ENSMUSG00000023272	En	-3.62027987636	0.000168972758438	0.0229714018446	Creld2	2.15145898172	5.77173885808
ENSMUSG00000079435	En	0.803422286193	0.000175365584637	0.0235921513082	Rpl36a	10.8452082748	10.0417859886
ENSMUSG00000002985	En	-3.33299621904	0.000177411747757	0.0236213682709	Apoe	0.0	3.33299621904
ENSMUSG00000079845	En	3.67860999068	0.000202377803908	0.0263378129527	Xlr4a	4.48580975428	0.8071997636
ENSMUSG00000033883	En	1.43958927844	0.000204698778414	0.0263378129527	D3Ertd254e	4.099280481	2.65969120256
ENSMUSG00000021213	En	4.32193627711	0.000204963562155	0.0263378129527	Akr1c13	7.04151555883	2.71957928172
ENSMUSG00000030742	En	2.92230684017	0.000207645809118	0.0263378129527	Lat	3.34259253661	0.42028569644
ENSMUSG00000052730	En	2.89747989078	0.000208010601717	0.0263378129527	Gm5111	2.89747989078	0.0
ENSMUSG00000039167	En	-3.39339354663	0.000212625728446	0.0266607891541	Eltd1	2.03491993261	5.42831347924
ENSMUSG00000024480	En	-3.54760371253	0.000222304308892	0.0276063475898	Ap3s1	5.13520223383	8.68280594636
ENSMUSG00000044252	En	2.84938751404	0.000229376792777	0.0282133455116	Osbpl1a	3.66173740828	0.81234989424
ENSMUSG00000041449	En	0.686626034064	0.000244810894003	0.0298276669438	Serpina3h	0.835226364944	0.14860033088
ENSMUSG00000026103	En	1.73146092915	0.000249760726938	0.0301463531627	Gls	5.15619741883	3.42473648968
ENSMUSG00000024544	En	2.45155838368	0.000256561936258	0.0306805315442	Ldlrad4	2.88637261	0.43481422632
ENSMUSG00000020368	En	-0.968931463191	0.000276107121176	0.0324174860908	Canx	9.31281498789	10.2817464511
ENSMUSG00000003038	En	-1.14415057976	0.000281308991709	0.0325672104962	Hmgn2	10.2581052044	11.4022557842
ENSMUSG00000022437	En	-3.05271052165	0.00028242567368	0.0325672104962	Samm50	1.16360999311	4.21632051476
ENSMUSG00000032265	En	-3.01922021324	0.000290834709666	0.0332400909322	Fam46a	1.39752506928	4.41674528252
ENSMUSG00000060550	En	3.32592478603	0.000337411397041	0.0382251595858	H2-Q7	5.75098119611	2.42505641008
ENSMUSG00000014846	En	2.72433589626	0.000342961713119	0.0385160915211	Tppp3	2.7562993885	0.03196349224
ENSMUSG00000057329	En	2.97811568086	0.0003724661869	0.0414689724467	Bcl2	4.8824469515	1.90433127064
ENSMUSG00000032323	En	2.70213214028	0.000381712603621	0.0421351989381	Cyp11a1	2.70213214028	0.0
ENSMUSG00000071547	En	-2.77128759382	0.000389217857678	0.0422682116717	Nt5dc2	0.411767346056	3.18305493988
ENSMUSG00000000486	En	2.93183100604	0.000395347535951	0.0422682116717	Sept1	6.07022424172	3.13839323568
ENSMUSG00000024681	En	-4.16298594228	0.000396606830469	0.0422682116717	Ms4a3	4.99425098344	9.15723692572
ENSMUSG00000032578	En	3.03325607689	0.000398235362715	0.0422682116717	Cish	3.57287945089	0.539623374
ENSMUSG00000075420	En	2.26828964024	0.000399281596899	0.0422682116717	Smim6	2.405444279	0.13715463876
ENSMUSG00000015355	En	1.851482051	0.000407437670285	0.0427809553799	Cd48	10.1942285617	8.34274651072
ENSMUSG00000042524	En	-2.18313369217	0.000425234808125	0.0442895769914	Sun2	0.611304934111	2.79443862628
ENSMUSG00000051124	En	3.16968485866	0.000468805017712	0.0481738728369	Gimap9	5.69694141894	2.52725656028
ENSMUSG00000069939	En	1.64736693093	0.000469989003287	0.0481738728369	Gm12070	2.71794080961	1.07057387868
ENSMUSG00000074874	En	3.53709525488	0.000488072218093	0.0496334858006	Ctla2b	4.46448534972	0.92739009484
