GeneID	SystemCode	LogFold	rawp	adjp	Symbol	avg-c10_AML	avg-c10_cellHarmony-Reference
ENSMUSG00000033855	En	1.2783947766	2.85795491114e-07	6.88102457778e-05	Ston1	1.2783947766	0.0
ENSMUSG00000073758	En	1.2714048186	2.86136720028e-07	6.88102457778e-05	Sh3d21	1.2714048186	0.0
ENSMUSG00000050737	En	1.2400129724	2.8774566759e-07	6.88102457778e-05	Ptges	1.2400129724	0.0
ENSMUSG00000071553	En	1.22704951	2.88448812271e-07	6.88102457778e-05	Cpa2	1.22704951	0.0
ENSMUSG00000035509	En	1.2162167858	2.89054885885e-07	6.88102457778e-05	Fbxl21	1.2162167858	0.0
ENSMUSG00000049985	En	1.1980548366	2.90110738045e-07	6.88102457778e-05	Ankrd55	1.1980548366	0.0
ENSMUSG00000092730	En	1.17214291	2.91709180801e-07	6.88102457778e-05	Snora24	1.17214291	0.0
ENSMUSG00000087574	En	1.1034551386	2.96549918397e-07	6.88102457778e-05	C030037D09Rik	1.1034551386	0.0
ENSMUSG00000042763	En	1.0624313776	2.99939367647e-07	6.88102457778e-05	Maneal	1.0624313776	0.0
ENSMUSG00000026778	En	1.0611941042	3.00048284653e-07	6.88102457778e-05	Prkcq	1.0611941042	0.0
ENSMUSG00000081984	En	1.0509490396	3.00966327857e-07	6.88102457778e-05	Dnajb3	1.0509490396	0.0
ENSMUSG00000055976	En	0.9579458502	3.1084194446e-07	6.88102457778e-05	Cldn23	0.9579458502	0.0
ENSMUSG00000014846	En	1.50550280599	3.19003480994e-07	6.88102457778e-05	Tppp3	1.5337377188	0.0282349128083
4833419F23Rik	Sy	0.8876585704	3.20718077196e-07	6.88102457778e-05	4833419F23Rik	0.8876585704	0.0
6330419J24Rik	Sy	0.8323775364	3.30561171178e-07	6.88102457778e-05	6330419J24Rik	0.8323775364	0.0
ENSMUSG00000050762	En	0.8113167056	3.34930867389e-07	6.88102457778e-05	Prss27	0.8113167056	0.0
Gm20748	Sy	0.8095774658	3.35309338924e-07	6.88102457778e-05	Gm20748	0.8095774658	0.0
ENSMUSG00000020712	En	1.38282964238	3.39016195973e-07	6.88102457778e-05	Tcam1	1.3888545636	0.00602492121667
ENSMUSG00000020641	En	0.7857688074	3.40786012417e-07	6.88102457778e-05	Rsad2	0.7857688074	0.0
ENSMUSG00000036206	En	0.7526823148	3.49427804755e-07	6.88102457778e-05	Sh3bp4	0.7526823148	0.0
ENSMUSG00000005474	En	0.7296930886	3.5626512404e-07	6.88102457778e-05	Myl10	0.7296930886	0.0
ENSMUSG00000028167	En	0.7047123912	3.64616590723e-07	6.88102457778e-05	Bdh2	0.7047123912	0.0
ENSMUSG00000012123	En	0.861760532217	3.64710218199e-07	6.88102457778e-05	Aim1l	0.8639524856	0.00219195338333
ENSMUSG00000015316	En	1.04511651109	3.67480608033e-07	6.88102457778e-05	Slamf1	1.0489013102	0.00378479910833
ENSMUSG00000032011	En	0.6889864098	3.70442351339e-07	6.88102457778e-05	Thy1	0.6889864098	0.0
ENSMUSG00000059874	En	0.6695331312	3.78348252277e-07	6.88102457778e-05	Olfr603	0.6695331312	0.0
ENSMUSG00000073953	En	0.6695331312	3.78348252277e-07	6.88102457778e-05	Olfr596	0.6695331312	0.0
ENSMUSG00000022176	En	0.6378067648	3.9320065562e-07	6.98998669454e-05	Rem2	0.6378067648	0.0
ENSMUSG00000017390	En	1.76768506181	3.94322299964e-07	6.98998669454e-05	Aldoc	1.8257854904	0.0581004285917
ENSMUSG00000031847	En	0.6095774658	4.08924247168e-07	7.15821894668e-05	1700030J22Rik	0.6095774658	0.0
ENSMUSG00000043505	En	0.9744141575	4.36204229038e-07	7.50772647598e-05	Gimap5	0.9794480852	0.0050339277
ENSMUSG00000034570	En	0.845170514108	4.39612661404e-07	7.50772647598e-05	Inpp5j	0.8491295548	0.00395904069167
ENSMUSG00000039934	En	3.31817540533	4.97168644703e-07	8.38837313304e-05	Gsap	3.6614112552	0.343235849867
ENSMUSG00000084950	En	1.67347622498	5.16929917623e-07	8.61796019808e-05	Gm5577	1.6925577068	0.0190814818167
ENSMUSG00000027239	En	1.13817477887	5.43073705629e-07	8.843260667e-05	Mdk	1.1465081122	0.00833333333333
ENSMUSG00000054474	En	1.11642571563	5.65090325408e-07	9.09600565173e-05	Thnsl2	1.1248786764	0.008452960775
ENSMUSG00000054074	En	1.25331396885	6.32724269454e-07	0.000100689439425	Skida1	1.2639886048	0.01067463595
ENSMUSG00000040003	En	1.02738337007	6.98952280159e-07	0.000109978963274	Magi2	1.0407999642	0.0134165941333
ENSMUSG00000031379	En	2.34971192428	7.98421762047e-07	0.000121533677779	Pir	2.4657392484	0.116027324117
ENSMUSG00000047867	En	2.59570783374	8.17915937338e-07	0.000123162309532	Gimap6	2.758553428	0.162845594258
ENSMUSG00000054931	En	0.68895605035	9.77670292091e-07	0.000144118892321	Zkscan4	0.6996501736	0.01069412325
ENSMUSG00000050035	En	1.2737952263	1.21524528025e-06	0.000175446339223	Fhl4	1.2990750762	0.0252798499
ENSMUSG00000005951	En	1.63142248331	1.29149707691e-06	0.000184020438796	Shpk	1.6784272432	0.0470047598917
ENSMUSG00000034220	En	-4.69264445424	1.78364494191e-06	0.000237887273967	Gpc1	0.5878453156	5.28048976984
ENSMUSG00000016946	En	2.83023576947	1.83653948386e-06	0.000242631122	Kctd5	3.3182134074	0.487977637933
ENSMUSG00000006344	En	0.821626486	2.01088389645e-06	0.000260744611906	Ggt5	0.833343089	0.011716603
ENSMUSG00000030298	En	-5.68507045397	2.20686980057e-06	0.000281742753393	Sec13	1.683114555	7.36818500897
ENSMUSG00000063232	En	0.87611290025	2.2130607593e-06	0.000281742753393	Serpina11	0.8891188582	0.01300595795
ENSMUSG00000060397	En	0.62266233935	2.26262641292e-06	0.000285457840419	Zfp128	0.6352645546	0.01260221525
ENSMUSG00000074384	En	0.864567305342	2.32699580268e-06	0.000289847019136	AI429214	0.8954707052	0.0309033998583
ENSMUSG00000020273	En	4.65017103336	2.35950872476e-06	0.000289847019136	Papolg	5.7710946812	1.12092364784
Pcdhgb6	Sy	1.26261319732	2.844540714e-06	0.000340469642383	Pcdhgb6	1.2833679484	0.0207547510833
ENSMUSG00000007867	En	1.09826795914	2.88696474562e-06	0.000342619104218	Ift43	1.1162702494	0.0180022902583
ENSMUSG00000044770	En	0.630443956892	3.0207474974e-06	0.000352521232947	Scml4	0.6474515542	0.0170075973083
ENSMUSG00000044469	En	2.95949126803	3.14118828374e-06	0.000363547113434	Tnfaip8l1	3.228035636	0.268544367967
ENSMUSG00000026649	En	2.49237151813	3.37137225345e-06	0.000386989319978	1700009P17Rik	2.6556690868	0.163297568667
ENSMUSG00000064981	En	4.93966589892	3.52922935174e-06	0.00040181567351	Snora70	6.2657244668	1.32605856787
ENSMUSG00000028033	En	1.66378545109	3.78640399812e-06	0.000424198412718	Kcnq5	1.7767659456	0.112980494508
ENSMUSG00000015766	En	2.08772615094	3.99507330684e-06	0.000444023861817	Eps8	2.2170017938	0.129275642858
ENSMUSG00000050377	En	3.31159281863	5.15895399639e-06	0.000568866076894	Il31ra	3.7359468866	0.424354067967
ENSMUSG00000053819	En	3.06551705643	5.26136599767e-06	0.000575626323682	Camk2d	3.559032554	0.493515497575
ENSMUSG00000054619	En	3.9226737213	6.45023846563e-06	0.000689535415821	Mettl7a1	4.8120556002	0.8893818789
ENSMUSG00000056476	En	0.665955836075	6.54238031615e-06	0.000694087075359	Med12l	0.685789269	0.019833432925
ENSMUSG00000015243	En	1.14213439611	7.7046965788e-06	0.000811252412703	Abca1	1.180752273	0.0386178768917
ENSMUSG00000038057	En	1.0137108183	7.8941338477e-06	0.000824995898531	Dbil5	1.034865303	0.0211544847
ENSMUSG00000060586	En	0.809271842617	8.44131899426e-06	0.000875646157005	H2-Eb1	0.8647041776	0.0554323349833
ENSMUSG00000053475	En	1.28509166076	9.0367136997e-06	0.000923723639785	Tnfaip6	1.343068859	0.0579771982417
ENSMUSG00000031362	En	3.46038693034	9.47801370607e-06	0.00096181234739	Xlr4c	4.0733493034	0.612962373058
ENSMUSG00000083311	En	-5.0959976853	9.60505120354e-06	0.000967691633485	Gm5643	1.3014157104	6.3974133957
ENSMUSG00000001025	En	5.21354279831	1.21426603501e-05	0.0012059986918	S100a6	6.2998175438	1.08627474549
ENSMUSG00000026833	En	0.644997213708	1.3873228878e-05	0.00135860627418	Olfm1	0.6623587436	0.0173615298917
ENSMUSG00000024053	En	4.00699637779	1.39724969508e-05	0.00135882532847	Emilin2	4.956538292	0.949541914208
ENSMUSG00000021384	En	4.18340399874	1.63591402006e-05	0.00157995447841	Susd3	4.8643566844	0.680952685658
ENSMUSG00000050530	En	2.39981897321	1.69509309385e-05	0.00162589614289	Fam171a1	2.5752314452	0.175412471992
ENSMUSG00000082292	En	4.81594208817	1.72542405207e-05	0.00163262421792	Gm12250	6.1666284774	1.35068638923
ENSMUSG00000074874	En	2.35057314052	1.82375555877e-05	0.00171408542584	Ctla2b	2.5547243828	0.204151242283
ENSMUSG00000071862	En	0.999181793617	1.90706096718e-05	0.00178043211896	Lrrtm2	1.0239542324	0.0247724387833
A630072M18Rik	Sy	2.82123800039	1.9638477845e-05	0.00181813584306	A630072M18Rik	3.3743219436	0.553083943208
Bloc1s2	Sy	-4.61915958428	1.97341222612e-05	0.00181813584306	Bloc1s2	2.3324031872	6.95156277148
ENSMUSG00000020644	En	3.25003670021	2.43497456024e-05	0.00218585793215	Id2	3.822923064	0.572886363792
ENSMUSG00000021039	En	-4.16229900778	2.48613629018e-05	0.00221757022979	Snw1	2.5962357888	6.75853479658
ENSMUSG00000051236	En	1.49666877578	2.52495882954e-05	0.00223794452208	Msrb3	1.5674760104	0.0708072346167
ENSMUSG00000068882	En	-2.98677861341	2.69625162467e-05	0.00235989423449	Ssb	4.9718271374	7.95860575081
ENSMUSG00000042195	En	1.1854900194	2.90818574503e-05	0.00250095731287	Slc35f2	1.2199011234	0.034411104
ENSMUSG00000036067	En	3.50769480906	2.91099715794e-05	0.00250095731287	Slc2a6	4.0826991294	0.575004320342
ENSMUSG00000022272	En	2.07322768827	2.93478441816e-05	0.00250601957268	Myo10	2.3054180554	0.232190367133
ENSMUSG00000003849	En	1.37988769761	3.15959524864e-05	0.00266757116072	Nqo1	1.4226234072	0.0427357095917
ENSMUSG00000085900	En	1.19086007791	3.16207378377e-05	0.00266757116072	A930041C12Rik	1.2232479958	0.0323879178917
ENSMUSG00000036561	En	2.39201280985	3.31837331987e-05	0.00278266466895	Ppp6r2	2.5809299272	0.18891711735
ENSMUSG00000030064	En	1.69507517318	3.94522433637e-05	0.00326916695897	Frmd4b	1.8404865514	0.145411378225
ENSMUSG00000002565	En	1.48207249483	4.0698583702e-05	0.0033520210028	Scin	1.5734128224	0.0913403275667
H2-Q8	Sy	2.96010261071	4.11702094032e-05	0.0033520210028	H2-Q8	3.3117847114	0.351682100692
ENSMUSG00000062859	En	1.5020688543	4.854626592e-05	0.00390713740198	Tcp11	1.5632175318	0.0611486775
ENSMUSG00000062310	En	2.41130934414	5.42737504676e-05	0.00434314058028	Glrp1	2.7019003504	0.290591006258
ENSMUSG00000017386	En	0.822530755375	5.52332385966e-05	0.00439480837106	Traf4	0.854703178	0.032172422625
ENSMUSG00000046814	En	2.09926028331	5.86955115295e-05	0.00462607095117	Gchfr	2.221645727	0.122385443692
Tmem261	Sy	-5.01365340199	5.88003876969e-05	0.00462607095117	Tmem261	0.0	5.01365340199
ENSMUSG00000060802	En	1.10344516876	6.264013044e-05	0.00490062785855	B2m	12.182359692	11.0789145232
ENSMUSG00000031574	En	1.26516620763	6.65040006488e-05	0.00517401125048	Star	1.3345699204	0.0694037127667
ENSMUSG00000052364	En	1.00419596555	6.77635892459e-05	0.00524288013149	B630019K06Rik	1.0583354446	0.05413947905
ENSMUSG00000074151	En	3.61867831025	7.11066954584e-05	0.00547130858901	Nlrc5	4.6372177536	1.01853944335
ENSMUSG00000023089	En	-3.02189695603	7.57939429336e-05	0.0058001004199	Ndufa5	4.3432856446	7.36518260063
ENSMUSG00000051212	En	2.86889589494	8.81079410779e-05	0.00666030199422	Gpr183	3.352331322	0.483435427058
ENSMUSG00000022899	En	0.959391222008	9.74715062234e-05	0.00726059028273	Slc15a2	1.0167771236	0.0573859015917
ENSMUSG00000024253	En	2.77725834015	0.000100060860939	0.0074140333153	Dync2li1	3.1250053802	0.34774704005
ENSMUSG00000019853	En	0.984965979392	0.00010197906818	0.00751639405682	Hebp2	1.036459005	0.0514930256083
ENSMUSG00000030157	En	1.71022702628	0.000111530781315	0.00817736681435	Clec2d	1.9843179118	0.274090885517
ENSMUSG00000034892	En	0.751990500667	0.000113327465851	0.00826050069329	Rps29	12.094498472	11.3425079713
ENSMUSG00000064168	En	2.5209257902	0.00011384437545	0.00826050069329	Hist1h2bh	2.969618114	0.4486923238
ENSMUSG00000046593	En	1.25500752643	0.000123668515104	0.00888130197704	Tmem215	1.3212292156	0.0662216891667
ENSMUSG00000058979	En	2.22527178276	0.000132558866153	0.00947119572246	Cecr5	2.4599778948	0.234706112042
ENSMUSG00000085696	En	0.639615219483	0.000134610311763	0.00956894825347	2700086A05Rik	0.6740328562	0.0344176367167
ENSMUSG00000042770	En	0.701605310983	0.00013566753845	0.00959539499218	Hebp1	0.7340321028	0.0324267918167
ENSMUSG00000019790	En	4.06597156507	0.00013783787586	0.00969990760573	Stxbp5	5.8073114546	1.74133988952
ENSMUSG00000000058	En	1.49472996726	0.000151460684398	0.0105525145488	Cav2	1.6278333164	0.133103349142
ENSMUSG00000035798	En	2.1411542852	0.000160370175556	0.0110631721108	Zdhhc17	2.5849814086	0.4438271234
ENSMUSG00000054206	En	1.5919924617	0.00016519477621	0.0113401355198	Gzmm	1.6757976794	0.0838052177
Rn4.5s	Sy	3.2114392487	0.000179982981719	0.0122370995796	Rn4.5s	8.37825374	5.1668144913
ENSMUSG00000022982	En	1.09008649288	0.00018020873201	0.0122370995796	Sod1	12.6996409	11.6095544071
ENSMUSG00000032496	En	0.841399297558	0.000182913260529	0.0123149870214	Ltf	0.9787129922	0.137313694642
ENSMUSG00000063689	En	1.54177737074	0.000189932162884	0.0126657619478	Hist2h2ab	1.6410570938	0.0992797230583
ENSMUSG00000044285	En	1.9471716879	0.000193681687445	0.0128545893411	Gm1821	8.2677922146	6.3206205267
ENSMUSG00000005225	En	1.45580785458	0.000198864203304	0.0131362938824	Plekha8	1.577090469	0.121282614417
ENSMUSG00000026131	En	0.712202166075	0.000214825079017	0.0141239925191	Dst	0.748185512	0.035983345925
ENSMUSG00000012429	En	3.03662410413	0.000234469137597	0.0152014157542	Mplkip	5.1014493836	2.06482527947
ENSMUSG00000032507	En	1.49118717616	0.000238881125168	0.0154160888334	Fbxl2	1.6198590408	0.128671864642
ENSMUSG00000020882	En	0.9112068708	0.000244391140664	0.0156283662512	Cacnb1	0.9451482314	0.0339413606
ENSMUSG00000020776	En	1.94690803069	0.000244402471366	0.0156283662512	Fbf1	2.2503844626	0.303476431908
ENSMUSG00000033847	En	1.16889304896	0.000248406850263	0.0158122251413	Pla2g4c	1.2414223922	0.0725293432417
ENSMUSG00000066892	En	2.10394418107	0.000252878992423	0.0160240606782	Fbxl12	2.3821321602	0.278187979125
ENSMUSG00000028676	En	-2.81376752666	0.000257643419098	0.0162524254101	Srsf10	4.0364269344	6.85019446106
ENSMUSG00000039851	En	0.84938226005	0.000278761668568	0.0175057327651	4932438H23Rik	0.8816064932	0.03222423315
ENSMUSG00000030792	En	1.51544253501	0.000283421120488	0.017718881122	Dkkl1	1.6074026308	0.0919600957917
ENSMUSG00000059900	En	3.89744852015	0.00029233123177	0.0180343901749	Tmem40	4.9097486972	1.01230017705
ENSMUSG00000043831	En	2.50524032313	0.000296019784884	0.0181818467874	Lysmd4	2.842674873	0.337434549875
ENSMUSG00000018500	En	1.00969608262	0.000307562959069	0.0188083479424	Adora2b	1.0578931262	0.0481970435833
ENSMUSG00000048416	En	1.24761088902	0.000311429392979	0.0189619879099	Mlf1	1.3105799206	0.062969031575
ENSMUSG00000050944	En	0.704422209475	0.00031464028679	0.019074556607	Efcab5	0.751191154	0.046768944525
ENSMUSG00000020850	En	-3.98422209113	0.000316318590286	0.0190936445619	Prpf8	0.8171733016	4.80139539273
ENSMUSG00000054434	En	0.802890200992	0.000333822803685	0.02005680206	Tmem120b	0.8341452552	0.0312550542083
ENSMUSG00000079557	En	3.46469582572	0.000335139366042	0.02005680206	March2	4.3755033116	0.910807485883
ENSMUSG00000022901	En	1.47064826724	0.000337643100501	0.0201206552315	Cd86	1.531956376	0.0613081087583
ENSMUSG00000068396	En	0.869519032767	0.000368185720338	0.0218477662187	Rpl34-ps1	10.913960008	10.0444409752
ENSMUSG00000036356	En	1.34837623122	0.000388611491714	0.0229625119408	Csgalnact1	1.4079154206	0.0595391893833
ENSMUSG00000046169	En	1.00243221784	0.000394089143202	0.023188337653	Adamts6	1.0686559786	0.0662237607583
Rn45s	Sy	-1.27629918502	0.000402925963924	0.0236091012502	Rn45s	10.3241938684	11.6004930534
ENSMUSG00000087590	En	4.41011987016	0.000421852121679	0.0244492244946	2410004N09Rik	7.0749256636	2.66480579344
ENSMUSG00000005043	En	1.12618950247	0.00042250159438	0.0244492244946	Sgsh	1.2164298082	0.090240305725
ENSMUSG00000033191	En	1.49023515719	0.000437898481108	0.0252359272816	Tie1	1.635898229	0.145663071808
ENSMUSG00000041673	En	1.70304808641	0.000457060542325	0.0262212141629	Lrrc18	1.8982934248	0.195245338392
ENSMUSG00000021708	En	0.915625339925	0.000458740179229	0.0262212141629	Rasgrf2	0.9543771158	0.038751775875
ENSMUSG00000027654	En	1.85657622555	0.000463618110927	0.0263923090464	Fam83d	2.0911697432	0.23459351765
ENSMUSG00000028830	En	2.79137156844	0.000477569412317	0.0270764455469	AU040320	3.5326574084	0.741285839958
ENSMUSG00000021957	En	-3.89188400063	0.000493960559352	0.0278928373918	Tkt	2.1458195726	6.03770357323
ENSMUSG00000015937	En	1.19605092666	0.00050078470903	0.0281249729528	H2afy	11.06163086	9.86557993334
ENSMUSG00000027508	En	1.76262232817	0.000502088206099	0.0281249729528	Pag1	2.0583970298	0.295774701625
ENSMUSG00000001281	En	2.53565527856	0.000517384185913	0.0288663272491	Itgb7	2.997045929	0.461390650442
ENSMUSG00000055322	En	1.86326149969	0.00052822488665	0.0293542115581	Tns1	2.1681885048	0.304927005108
ENSMUSG00000059588	En	3.71609237826	0.000547384787411	0.030246585581	Calcrl	5.2411919502	1.52509957194
ENSMUSG00000007655	En	0.737779980808	0.000560167246922	0.0306428989293	Cav1	0.7838680164	0.0460880355917
ENSMUSG00000026490	En	2.16272925232	0.000604685961442	0.0329495027394	Cdc42bpa	2.4776734946	0.314944242283
ENSMUSG00000025068	En	-3.51069683961	0.000629284438501	0.0339205350484	Gsto1	3.1940054748	6.70470231441
ENSMUSG00000069303	En	3.61515888322	0.000632195061956	0.0339205350484	Hist1h2br	4.7788799744	1.16372109118
ENSMUSG00000069307	En	3.61515888322	0.000632195061956	0.0339205350484	Hist1h2bq	4.7788799744	1.16372109118
Phykpl	Sy	3.47059213177	0.000645028758282	0.0344770333244	Phykpl	4.5695998892	1.09900775743
ENSMUSG00000039315	En	1.21901085165	0.000680686829995	0.0362124649859	Clnk	1.285317979	0.06630712735
ENSMUSG00000048240	En	0.986248822475	0.000682668577283	0.0362124649859	Gng7	1.0356632544	0.049414431925
ENSMUSG00000075031	En	2.56228169415	0.000690777960466	0.0364343332217	Hist1h2bb	3.1917165718	0.62943487765
ENSMUSG00000071478	En	2.18859955655	0.000692054601326	0.0364343332217	Hist1h2ad	2.7157735746	0.52717401805
ENSMUSG00000021388	En	0.936235103883	0.00069621707008	0.0365161941925	Aspn	1.0201955296	0.0839604257167
ENSMUSG00000078502	En	3.01507983092	0.000699372764602	0.0365448365503	Gm13212	3.82904842	0.813968589075
ENSMUSG00000056258	En	1.64323838467	0.000726260934542	0.0378087662726	Kcnq3	1.7472397918	0.104001407133
ENSMUSG00000022890	En	-1.33012154338	0.0007336172068	0.038050279126	Atp5j	7.678581365	9.00870290838
ENSMUSG00000022092	En	1.26265999448	0.000766198517613	0.0395935204452	Ppp3cc	1.318551202	0.0558912075167
ENSMUSG00000038742	En	1.61496742053	0.000776396799121	0.0398300030468	Angptl6	1.8211574026	0.206189982075
ENSMUSG00000026020	En	-2.40716728223	0.000779307400374	0.0398300030468	Nop58	4.9730694844	7.38023676663
ENSMUSG00000037606	En	1.85441095704	0.000788059050167	0.0401308325038	Osbpl5	2.1246350746	0.270224117558
ENSMUSG00000050335	En	3.56726190613	0.00080063652081	0.0406236008602	Lgals3	4.541733807	0.974471900867
ENSMUSG00000057666	En	-0.658218884083	0.000836775377615	0.0421518071515	Gapdh	11.228932234	11.8871511181
ENSMUSG00000040459	En	1.29733752605	0.000860354777747	0.0431842591669	Arglu1	9.732727993	8.43539046695
ENSMUSG00000048920	En	2.19987427351	0.000880895394547	0.0440573539473	Fkrp	2.621231017	0.421356743492
ENSMUSG00000022270	En	4.21001833417	0.000889062416885	0.0443075803774	Fam134b	5.754041527	1.54402319283
ENSMUSG00000034917	En	0.715855107983	0.000906949700478	0.0450387361897	Tjp3	0.7598174612	0.0439623532167
