UID	HSCP-1_AML:HSCP-1_AML	HSCP-2_AML:HSCP-2_AML	IG2_AML:IG2_AML	DC_AML:DC_AML	Mono_AML:Mono_AML	Myelocyte_AML:Myelocyte_AML
DC_AML__co-2-Query--negative:Stip1	-1.19735734762	-0.409226055137	-1.62765647018	-2.07199778597	-2.24640086188	0.910271734179
DC_AML__co-2-Query--negative:Cdc6	0.0690839377209	-1.00000294409	-1.22519623726	-2.08108849498	-2.76583695742	-0.349048887375
DC_AML__co-2-Query--negative:Srsf10	-1.73823499346	-0.532748540651	-1.74890168059	-2.0260064986	-1.82247210571	0.823870227661
DC_AML__co-2-Query--negative:Mospd3	-1.02621397282	0.817149996343	-3.77724255265	-2.37223323141	-2.77959021575	-1.442866435
DC_AML__co-2-Query--negative:Limd2	-1.35963425057	-0.854713506423	-0.488307781551	-3.70938188496	-0.964695757843	0.0954717408393
DC_AML__co-2-Query--negative:Mrpl36	-1.09428049296	0.014014396069	-0.515453383538	-0.795460285924	-1.61556780295	-0.407947818589
DC_AML__co-2-Query--negative:1110001J03Rik	2.73643212731	2.09389727285	-0.730097801637	-3.80284973727	0.440332572506	-0.859327686643
DC_AML__co-2-Query--negative:Hmga1-rs1	-1.43132801107	-1.02227297498	-0.397253227378	0.589974555053	-1.40617817183	-0.837749764589
DC_AML__co-2-Query--negative:Lsm2	1.42382045711	1.3272215812	-1.84627147441	-1.07642277988	-1.8819654734	-0.0721889308571
DC_AML__co-2-Query--negative:Hspa5	-1.69602477285	-1.27538138829	-2.32404454646	-1.32471860039	-0.93898552314	-0.324373168982
DC_AML__co-2-Query--negative:Smc2	-0.553415683279	-0.480829401957	-0.56605658548	-3.43309971166	-0.716554466883	-1.33615101952
DC_AML__co-2-Query--negative:Cct5	-0.193283078072	0.662506130171	-0.109122635369	-2.47565316704	-1.23303175683	-0.550659762893
DC_AML__co-2-Query--negative:Ppil1	-0.358963435346	-0.309794780022	1.64649183559	-0.150104183071	-2.17416644706	-3.486458734
DC_AML__co-2-Query--negative:P4hb	-0.115225274488	0.126586430418	-3.57304662264	0.942383992712	-0.670271000064	0.533350067696
DC_AML__co-2-Query--negative:Npm1	-0.0800870989585	0.239596128954	0.0056565091077	-0.364943358394	-0.602013616716	-0.189634702714
DC_AML__co-2-Query--negative:Atp5g3	0.695960386683	-1.19645032291	-0.89557564296	-1.13496934449	-0.947489663254	-1.229261837
DC_AML__co-2-Query--negative:Clec5a	0.0	-0.0374656882368	-0.993766821015	0.0256137914706	-2.63466592346	-0.913698644321
DC_AML__co-2-Query--negative:Sdhd	-0.147173714097	0.0634477663195	-1.05909481737	-1.06936284466	-1.97625977497	-0.517128640321
DC_AML__co-2-Query--negative:Ndufb5	-0.926731251467	-0.829422263321	0.202638346726	-0.733856008676	-2.08520617084	-0.0247281775357
DC_AML__co-2-Query--negative:Ncoa4	0.942892634016	2.15421587889	-0.19800634196	-4.57850944279	-0.0419402218	2.72687236141
DC_AML__co-2-Query--negative:Pabpc1	-0.193033903676	0.226220685159	-1.24807228118	-1.19079284935	-0.26634117123	2.37719952291
DC_AML__co-2-Query--negative:Cyc1	0.451369430656	0.944134916869	-1.04867825772	2.02238506742	-2.42712559737	-0.575576317518
DC_AML__co-2-Query--negative:Cope	-0.532238004915	0.731884126192	0.16704632848	-2.34304214244	-1.4147915177	-2.45063046159
DC_AML__co-2-Query--negative:Snrpa1	-1.22034729231	-0.316963369038	-1.18820506492	-2.78926773129	-2.01716784128	0.189350753589
DC_AML__co-2-Query--negative:Bccip	-0.856179390475	0.244364395722	-1.19045804444	-1.6298843381	-2.42671830914	1.6108887487
DC_AML__co-2-Query--negative:Ccdc34	-0.270260978166	0.188520279834	-0.341125601249	-2.22975701642	-1.32605016663	0.502491936893
DC_AML__co-2-Query--negative:Prss57	0.0481778983636	2.42052709257	0.882660166043	0.0231646949118	-1.97081483451	-2.40614823571
DC_AML__co-2-Query--negative:Ybx1	-0.608134491791	0.538418090453	-0.294642591338	-1.67494358341	-1.22514025093	-0.392704084536
DC_AML__co-2-Query--negative:Pycrl	-1.68637746798	-0.622784604277	-1.32146874268	-0.718997070859	-2.83020840063	-0.212695806893
DC_AML__co-2-Query--negative:Mrps15	-0.623471625727	-0.485156640666	0.0708964059754	-1.74055850214	-2.73667659125	-1.7725562617
DC_AML__co-2-Query--negative:Dstn	2.12993460846	-0.439582906889	-2.15047660654	3.41791715434	-2.92313248941	-0.740784384304
DC_AML__co-2-Query--negative:Cdca8	-0.736591966375	0.432610028276	-1.83387597378	-3.6954589223	-1.95759078335	-3.39156986436
DC_AML__co-2-Query--negative:Cbx1	-0.573203987646	0.0270158175655	-0.523680002043	-3.61873414394	-0.244792450902	-0.354009133946
DC_AML__co-2-Query--negative:Cdc45	-0.299517725335	0.200833112317	-1.27438915594	-3.94414150744	-2.38542747933	1.07651329623
DC_AML__co-2-Query--negative:Cox5a	-0.010040291496	2.75236542244	0.226748733985	-1.56635246493	-1.42910030167	0.0854365581964
DC_AML__co-2-Query--negative:Kctd20	2.93440445456	0.190285270541	-1.33439450032	-2.03591782271	-2.0124169418	-0.751112341429
DC_AML__co-2-Query--negative:Pkm	0.132394246914	-2.0839228278	-0.721077258622	1.25943325467	-1.015441264	-1.22189916146
DC_AML__co-2-Query--negative:Eef1g	-0.351261365206	-0.499041810645	-0.0438454187938	-0.405949152871	-0.882432606193	0.823336453768
DC_AML__co-2-Query--negative:Mrpl43	-0.142210024006	0.0795161193172	-0.376791413705	-1.16849255268	-2.30672674494	-2.18165775498
DC_AML__co-2-Query--negative:Fkbp11	-0.607377103715	-0.903419396161	-2.39305406039	-0.2865918814	-3.21347311178	-0.0666837598571
DC_AML__co-2-Query--negative:Rpl15	0.163715390654	0.137040452133	0.127778713929	-1.07629785984	-0.904465536103	-1.82459383127
DC_AML__co-2-Query--negative:Mdh1	-1.28490884239	-0.373156467254	0.175084179382	-2.6968300556	-1.65203920795	-0.748073475393
DC_AML__co-2-Query--negative:Fabp5	1.3503645787	4.11052048687	2.35903456475	-1.56339038555	0.120421149664	0.201248911875
DC_AML__co-2-Query--negative:Sec13	-1.53240226603	0.00877117301839	-0.475567281357	-2.98743774986	-3.97773739608	-1.14334761484
DC_AML__co-2-Query--negative:Snrpc	-0.488459136579	-0.263535967657	1.09452707626	-2.63802045215	-1.77732653689	-0.487200704393
DC_AML__co-2-Query--negative:Lman1	0.967210026016	0.375687035705	-0.382973836735	0.454073532088	-2.45478807907	1.04918531579
DC_AML__co-2-Query--negative:Gmps	-1.63994305997	0.0583184423874	-0.325862572582	-2.35995446891	-2.03099636558	0.0589853103393
DC_AML__co-2-Query--negative:Eif3l	-0.639418129533	0.655213239368	-0.355108290354	-1.73283309556	-1.80226905313	-1.00093255339
DC_AML__co-2-Query--negative:Ndufa5	2.45195401303	-0.513643287385	-0.912232993895	-0.8517513855	-1.7183689951	0.0894022905536
DC_AML__co-2-Query--negative:Adrm1	-1.16139235795	0.860437567989	-0.517520905486	-0.757973723641	-2.62333603637	-0.712287120018
DC_AML__co-2-Query--negative:Bace1	-0.0938885691946	0.071406166731	-2.52704529608	-2.89283930592	-2.66037687922	-0.147841853839
DC_AML__co-2-Query--negative:Nme2	-0.870693323584	0.598004384703	-0.320334301034	0.320696973535	-1.05775953507	1.53239136941
DC_AML__co-2-Query--negative:Cycs	-1.04657725518	-0.487571609899	-1.39804065845	-2.11736805932	-1.06903722457	-0.374573772929
DC_AML__co-2-Query--negative:1810009A15Rik	1.25823372487	0.917404249345	0.557190275963	0.574893311876	-3.07892922158	-2.51622753711
DC_AML__co-2-Query--negative:Mtus1	0.412922183281	-0.00111703536552	-3.99475653326	0.00980658041176	-1.91941853248	0.786546879857
DC_AML__co-2-Query--negative:Surf4	3.33932062186	-0.195490360293	-2.30062905352	-1.69004802698	-2.24664267139	0.555340248625
DC_AML__co-2-Query--negative:Oser1	0.753873108246	0.523494742205	-1.54266364104	-6.2441294954	-1.47077767354	1.65719246988
DC_AML__co-2-Query--negative:Smc1a	1.43462754481	-0.0909144145103	0.519995716015	-5.41573965012	0.0237103110716	-0.217944986429
DC_AML__co-2-Query--negative:Hars	0.118030555142	0.76744972288	-1.15591949232	-2.4032149324	-2.19983457234	-1.67370030563
DC_AML__co-2-Query--negative:Top2a	-0.806643013502	-0.78938671464	-0.350687352751	-4.95705130842	-0.947264956315	-2.29122349729
DC_AML__co-2-Query--negative:BC035044	-4.0097638332	1.64715664623	-1.10527110162	-2.56342113914	-1.52443771909	-0.167786141696
DC_AML__co-2-Query--negative:Ndufb8	0.553883623726	-1.04928134954	-0.572095075711	-1.15352332561	-1.0529442498	1.65364727264
DC_AML__co-2-Query--negative:Rnaseh2c	1.08459653877	3.40797468747	-0.905538381735	-0.616448544206	-0.602857703041	-3.43418454798
DC_AML__co-2-Query--negative:Ndufab1	-0.043278621638	1.76583773563	0.110921168468	0.351931653971	-2.38215560503	-2.51340035864
DC_AML__co-2-Query--negative:Atp5o	0.153370963845	1.03831361726	-0.200058005385	-0.0401193170529	-0.916469894842	-0.414997350375
DC_AML__co-2-Query--negative:Eno1	0.0834555797113	0.929478058014	-0.739219847412	-0.177864254	-2.37477635878	-1.15376401711
DC_AML__co-2-Query--negative:Uqcc2	-1.02803235859	-1.68545639571	0.876083648218	0.0611175442176	-1.97687710292	-2.70139199352
DC_AML__co-2-Query--negative:Mrpl44	1.6675375325	-0.715774283615	-0.641579391905	0.959293816282	-2.88442881394	-1.63368587243
DC_AML__co-2-Query--negative:Pdcd4	0.104548093694	0.0781114050448	-1.81024934426	0.547534741312	0.0245994608005	-0.412300244786
DC_AML__co-2-Query--negative:Mpp1	-1.35200922136	0.990452008352	0.406118368302	-0.523992128488	-2.9230435242	0.35459008425
DC_AML__co-2-Query--negative:Mt1	0.0263510410718	1.27692789915	-2.55113276659	2.33329747958	-4.1124478684	-2.17440156391
DC_AML__co-2-Query--negative:Gpr160	0.90029899988	1.97092378994	-2.52984126343	-2.48177640612	-2.02320503198	-0.9959673865
DC_AML__co-2-Query--negative:Asf1b	-0.00810479655183	0.642531215603	-1.37980498547	-3.38412612184	-1.71353899402	-1.53113860339
DC_AML__co-2-Query--negative:Cse1l	-0.642234392845	-0.0549375757195	0.810652023877	-2.66993802721	-0.513489794227	-1.41675372818
DC_AML__co-2-Query--negative:Psma5	-0.127246421008	0.322211838578	-0.0971324631815	0.253099110453	-1.8626909231	1.18040728418
DC_AML__co-2-Query--negative:Adssl1	-0.273298150959	-0.0526058365046	-2.96468154282	0.954565148135	-2.53245515055	-0.39430720725
DC_AML__co-2-Query--negative:Dhfr	-0.450001535306	0.422388341202	-1.24993060317	-1.69795408753	-1.49600927364	-0.144500548357
DC_AML__co-2-Query--negative:Agps	-0.890171540649	0.617363161377	-1.36039216437	0.267080731729	-2.38653550382	0.566353309357
DC_AML__co-2-Query--negative:Chdh	-0.207068397105	-0.333546603141	-2.46067060924	-0.0554060086118	-1.90397236238	0.409300289107
DC_AML__co-2-Query--negative:Pnkp	0.332651365048	0.277130597441	0.357605611151	0.0565006086529	-2.46995557687	0.303374575607
DC_AML__co-2-Query--negative:Timm21	-2.10203681391	-1.18906806303	2.3300559583	-3.08528583646	-1.48079519892	-0.101359793357
DC_AML__co-2-Query--negative:Nup50	-0.689202336332	-1.06356207621	-0.702749816182	-3.51961234363	-1.40043708433	0.616623047482
DC_AML__co-2-Query--negative:Fam46a	-0.579961161419	1.96145472772	-3.27031752575	-0.1386327929	-1.1594465162	0.485646467536
DC_AML__co-2-Query--negative:Rfwd3	-0.00164086728868	-1.41028373674	-0.236149603	-3.58710882683	-1.5946078914	1.40765503793
DC_AML__co-2-Query--negative:Lman2	-1.32671352389	0.317474536899	-1.05154059978	-1.15300609548	-1.97694982071	-0.363411401321
DC_AML__co-2-Query--negative:Upf1	-0.0954287865614	0.0540174783736	-1.1215954306	-2.5033312689	-0.156544352604	-0.390736587571
DC_AML__co-2-Query--negative:Sms	-0.26714613956	1.10838412131	1.18683450765	-5.28440220939	-0.133556836119	0.983695771571
DC_AML__co-2-Query--negative:Minos1	0.471723139104	0.621330390623	-0.551669763194	0.982570838082	-1.29192248021	-1.58907760237
DC_AML__co-2-Query--negative:Smarce1	0.47166009359	-0.341705980483	-0.815645825625	-0.216172028947	-1.71727131575	-1.05185802314
DC_AML__co-2-Query--negative:Poldip2	1.15415004821	-0.288672103837	-2.14000085482	-0.740230471782	-1.64510527333	-0.0246306069286
DC_AML__co-2-Query--negative:Sec23b	0.619585743676	0.434935549664	-1.22372484022	-5.76943684364	-0.0424162670015	1.95830098821
DC_AML__co-2-Query--negative:Pold1	0.304289050364	-0.520169072475	-0.74797756296	-3.5038944552	-1.18594564048	-0.533050227929
DC_AML__co-2-Query--negative:Ndc1	-0.818548201573	0.269252934032	-0.898184361434	-2.3075718048	-1.57986465175	0.0329704655357
DC_AML__co-2-Query--negative:Cuta	2.00974522097	0.68043425571	0.02160293556	-0.511373799324	-1.68163544051	-0.594013478786
DC_AML__co-2-Query--negative:Snrnp200	-0.537945468081	-0.186706765876	-0.333041027951	-4.32730886841	-1.63443159891	-0.0562907519107
DC_AML__co-2-Query--negative:Erp29	-1.36130040758	1.13037140751	-0.70808341864	-0.265301597394	-1.60605296297	-1.63419209196
DC_AML__co-2-Query--negative:Gtf2h5	1.5948950972	0.295280520685	0.553000194665	-1.81495507465	-2.29897381914	0.274086705214
DC_AML__co-2-Query--negative:Nrm	-0.5196175487	0.60376365776	2.04228659252	-4.66923185643	-0.964920055004	0.614049166411
DC_AML__co-2-Query--negative:Paxip1	-1.32630325839	-0.300642832528	-0.127299269382	-4.04205217599	-1.69638119782	1.0655345242
DC_AML__co-2-Query--negative:Fignl1	-1.32009254357	-1.88783479402	0.84999345292	-4.03272552054	-1.62645955552	-0.574158953804
DC_AML__co-2-Query--negative:Cxcr4	0.646857417179	-0.40217455086	0.245228105492	-3.05843338802	0.858047676023	0.228718088589
DC_AML__co-2-Query--negative:H2afz	-0.187811860394	0.519044714291	-0.491898636569	-1.64203174644	-0.86878395206	-1.18791514929
DC_AML__co-2-Query--negative:Aaas	-1.19677295781	1.29612254365	-0.837900330954	-3.45993064608	-1.16468979507	-1.79136773586
DC_AML__co-2-Query--negative:Slc25a3	-0.868068442147	0.182834266213	-0.968717915942	-0.143667010118	-1.26605893012	0.337220546571
DC_AML__co-2-Query--negative:Atp5d	-0.384219215373	-0.522800604647	0.267612719437	-2.78630572862	-2.35999640016	-1.88488243936
DC_AML__co-2-Query--negative:Chaf1a	-0.660775909794	-0.598823656637	-1.10857894645	-2.00590055868	-1.48408217231	-1.10975809687
DC_AML__co-2-Query--negative:Tbp	1.77563395389	1.51038631421	1.49791091324	-2.71510041439	-1.78879601343	-0.243051584071
DC_AML__co-2-Query--negative:Creld2	0.948876272689	-1.09792642087	-3.16970968831	-1.76742174669	-3.15474142352	0.880214144089
DC_AML__co-2-Query--negative:Csgalnact2	1.61667075461	-0.666421997439	-1.73017320967	-2.08981018334	-0.229103903514	-0.14416398925
DC_AML__co-2-Query--negative:Pycard	-1.08451572082	-1.60902235672	0.175648852538	-5.03226779049	-0.166645089217	-1.3477057628
DC_AML__co-2-Query--negative:Canx	-0.166735672193	0.162013612984	-1.1414580477	-2.16004966186	-0.140602964629	1.65434841027
DC_AML__co-2-Query--negative:Cnot6l	-0.20671201288	-1.11720301486	1.0929821586	-2.89157362988	-1.20275522321	-1.22913466789
DC_AML__co-2-Query--negative:Ppp5c	-1.80782211225	-0.339248719007	0.513392747332	-1.89834471023	-2.3734127615	-0.114217593768
DC_AML__co-2-Query--negative:Mrpl18	-0.944621321571	0.503977840867	-0.686475081898	1.05260139113	-1.53416711096	-0.743910815571
DC_AML__co-2-Query--negative:Edf1	0.974569765255	0.0084940446046	-1.42981421109	-1.76551391888	-2.00820307399	1.31782119
DC_AML__co-2-Query--negative:Phb2	-0.861765209628	0.344854192557	-0.935908278628	-0.460445098659	-2.31159168906	-0.326816604518
DC_AML__co-2-Query--negative:9030619P08Rik	-0.840944715518	-0.107873419759	5.02316372984	0.177322650265	-0.972211084895	-0.43113214425
DC_AML__co-2-Query--negative:H2afx	0.0272896438692	0.814551453346	-1.31289962902	-3.94573277849	-0.282537437308	-2.05071421913
DC_AML__co-2-Query--negative:Cenpp	0.84882601955	-0.297722118085	0.131888276237	-3.50215298575	-1.28196772275	0.886021000446
DC_AML__co-2-Query--negative:Usp1	-0.565428966061	-0.189474984171	0.678224859406	-5.02837006817	0.566031475588	-2.02943748748
DC_AML__co-2-Query--negative:Haus5	0.402887413585	-1.12279428867	-0.687971855828	-3.08459282504	-1.54884692128	-0.77988509025
DC_AML__co-2-Query--negative:Zcchc17	0.839693846683	1.28038962922	-0.0679870259046	-5.20908283718	-0.187732417148	-1.70991402612
DC_AML__co-2-Query--negative:1700037H04Rik	4.10619012664	2.82345167749	1.75968689595	-0.746444360588	-0.847056764331	-1.74288769623
DC_AML__co-2-Query--negative:Cad	0.07112591974	-0.961725015272	-0.492002171123	-1.60907832779	-1.11948452807	-0.015861616
DC_AML__co-2-Query--negative:Rad51ap1	-0.247833163287	1.19006158813	-0.187429976963	-1.86624154972	-1.44574973264	0.234773117429
DC_AML__co-2-Query--negative:Apitd1	-0.187962593903	-0.124618686769	-0.52111332936	-2.6359774028	-0.80034028039	-0.965189373946
DC_AML__co-2-Query--negative:Kif20b	0.351167504067	-0.139378879746	-1.10315171478	-3.38665653312	-0.994903259326	-1.6543176017
DC_AML__co-2-Query--negative:Psma2	-2.3455982606	0.708430028222	0.413477780511	-1.20125651689	-1.52574433925	-0.234672151196
DC_AML__co-2-Query--negative:Mns1	-0.0172544448166	-1.52471354637	-0.426558877172	-2.65394367539	-1.75715537747	0.0161679098571
DC_AML__co-2-Query--negative:Mrpl30	-0.889189750113	-2.04138239803	-2.54898126697	-0.0182475354412	-2.19577490182	2.05470944075
DC_AML__co-2-Query--negative:Tomm22	-0.185941815756	0.888587710532	-1.38059552635	-0.0389115939647	-2.31409234602	-1.50158265213
DC_AML__co-2-Query--negative:Ndufa1	0.249325161963	0.506826959954	0.44864976468	-1.98047989409	-1.19041494954	0.74641046575
DC_AML__co-2-Query--negative:Rpl8	0.168129762206	0.117480338107	-0.344821203323	0.202548652824	-0.618676275001	0.291779768375
DC_AML__co-2-Query--negative:Ska2	0.671206113968	0.167663420164	-0.284794291969	-2.43301290319	-0.885062096021	1.25922997766
DC_AML__co-2-Query--negative:Gm1604b	1.16311425373	0.789453707575	-1.03715488324	0.0	-0.854351871173	-2.29570644586
DC_AML__co-2-Query--negative:Pbk	0.431720113348	0.452568846772	-0.269738210686	-2.41460883545	-0.741177648696	-0.156674651446
DC_AML__co-2-Query--negative:Rad54l	-0.253041976271	-0.213144038039	-0.125242359222	-1.15448035545	-0.764335159316	-0.216092492286
DC_AML__co-2-Query--negative:Bex6	-0.584451699952	4.23032664713	2.31238726342	-2.56875782134	0.154315030425	0.163530545625
DC_AML__co-2-Query--negative:Ccl9	0.527390154266	1.20319539693	-0.300260074185	-0.245872960688	2.2754122686	-0.0900998556607
DC_AML__co-2-Query--negative:Arl6ip1	-0.00524636681499	0.38208654064	0.723567009575	-4.92214716701	0.450159120853	-3.11520449591
DC_AML__co-2-Query--negative:Rnf2	0.0638153682313	0.522070354992	0.689712422788	-2.38112115806	-0.979850615877	-0.200663114179
DC_AML__co-2-Query--negative:Magohb	-0.112950179268	0.278502977633	0.115195733372	-0.272923220247	-2.55332203118	-0.0228405168929
DC_AML__co-2-Query--negative:Vps13c	1.19718246834	0.16797058412	-0.572526858108	-0.643168147324	-1.10238381737	-0.317558801679
DC_AML__co-2-Query--negative:Cdc37	-1.39301350656	-0.637123576754	-2.50809782745	-0.694992783659	-1.39092639801	-0.167616652929
DC_AML__co-2-Query--negative:Gm6793	0.634825553064	1.35578882927	-0.361799380077	-0.218436684253	-2.06539653387	-1.84256849348
DC_AML__co-2-Query--negative:Psmb4	-1.77913421304	2.83229304926	-0.612519451145	-0.777463247035	-2.16643183399	0.0506305769286
DC_AML__co-2-Query--negative:Cdca7l	-0.600979353601	0.884645352284	0.818825254068	-2.84673719279	-0.295784202111	-1.24586830802
DC_AML__co-2-Query--negative:Atp5c1	0.238072369635	0.187243970545	0.0123760129969	-1.92541364556	-1.138090708	2.62703783193
DC_AML__co-2-Query--negative:Psmg2	2.06834264719	-1.28444590245	-0.825685551498	-3.84823424108	0.671054431039	-1.16446818087
DC_AML__co-2-Query--negative:Cs	-0.822881545059	-0.171381938854	-0.545532415074	-1.44767543181	-2.38663819958	-2.16136604355
DC_AML__co-2-Query--negative:Mis18bp1	-0.775038741944	0.650187561577	-0.948725023188	-2.93017099774	-0.383108464637	-0.118160887143
DC_AML__co-2-Query--negative:Ccnb1	-0.717930661478	0.983410306617	-0.540805661643	-1.26165445001	-0.401914737057	-2.10025985646
DC_AML__co-2-Query--negative:Arhgap19	-0.0876256906013	0.32068082629	0.647285598335	-1.35169501567	-1.14238270598	-2.35728907446
DC_AML__co-2-Query--negative:Serpine2	1.7294597455	-0.122206242943	-1.68969445548	-0.109391989282	-1.7526062352	1.10535958823
DC_AML__co-2-Query--negative:Rad18	-0.0305473174147	-0.0646103309621	-0.318449769185	-1.97969931485	-0.261270701252	-1.65584768614
DC_AML__co-2-Query--negative:Fkbp2	-0.773604690876	-0.94990033978	-1.53020219644	-0.332421703812	-2.02074519526	-0.428341143286
DC_AML__co-2-Query--negative:Mapk3	1.24973840529	0.207697000964	-0.174626327683	-5.03870865208	-1.32219464045	2.48661812577
DC_AML__co-2-Query--negative:Sgol2	-0.366039864298	1.09401286212	0.617650131665	-2.83196438129	-0.834356312886	-0.701019391982
DC_AML__co-2-Query--negative:Etfa	1.82639546322	1.67031331855	0.0192627231385	2.10069297103	-2.51888519241	-1.5736126362
DC_AML__co-2-Query--negative:Smarcc1	-0.834691162558	1.02066696974	0.583264336129	-3.11526010431	0.225266893249	1.17364776111
DC_AML__co-2-Query--negative:Cenpu	-0.579382621266	0.236007329715	-0.738732269665	-2.40542110779	-0.876837559791	1.49468414318
DC_AML__co-2-Query--negative:Chrna1	0.122315221906	-0.117203221924	-1.0199045355	0.364123415041	-1.21566938214	-1.00579774716
DC_AML__co-2-Query--negative:Itgb1bp1	-1.37184883349	0.611392766834	-0.932461196015	-2.18211291606	-0.987621970147	-0.210533611339
DC_AML__co-2-Query--negative:Slc18a2	1.7767042018	-0.034241024931	-1.09421530231	-1.98371745331	-1.16940433293	-0.653385917321
DC_AML__co-2-Query--negative:Mob2	-0.745311395552	4.00594832607	-0.655465912938	-1.13469448868	-0.861977514259	0.587678910339
DC_AML__co-2-Query--negative:Aurkb	-0.0742960041818	0.398328217917	-0.555875252246	-3.34827927998	-0.376091769145	-2.1016651738
DC_AML__co-2-Query--negative:Rbm14	-0.729131146877	1.30492914007	-0.947242729991	-4.2418522792	-0.945965671782	-0.0655086575
DC_AML__co-2-Query--negative:Abca2	2.47690994479	-1.26729255331	0.779833950071	-2.60943125147	-0.733263637012	-0.0442873784286
DC_AML__co-2-Query--negative:Slirp	1.535751781	1.76198304349	1.18641658854	0.197260985088	-2.14922252042	-1.97669110143
DC_AML__co-2-Query--negative:Cflar	-0.9539506076	-0.410108785789	0.00711544192	-3.17159508903	-0.173816614835	0.0788073218036
DC_AML__co-2-Query--negative:Brd4	0.942219864065	1.38532463335	0.622993471449	-4.29680880001	-0.490135437994	-0.393513889196
DC_AML__co-2-Query--negative:Hmgn1	-1.18800639463	-1.40383465324	-1.56574082882	-0.554796143053	-2.81921961517	0.351233724464
DC_AML__co-2-Query--negative:Vegfb	-0.212477334537	0.442262280871	-0.0909446538646	-2.12264235307	-1.05833968972	-0.535441050143
DC_AML__co-2-Query--negative:Tarbp2	-1.08227142518	0.0632726275264	0.295477572526	-2.50570041016	-1.00098108907	-0.395241281589
DC_AML__co-2-Query--negative:Mrpl24	0.581149546303	0.211096858882	-1.18600117682	-5.80170885243	-0.309616815791	-3.48233700648
DC_AML__co-2-Query--negative:Prc1	-0.181413316686	0.824324225491	-0.773831928418	-3.1427642712	-0.198463155228	-2.10820736657
DC_AML__co-2-Query--negative:Hjurp	-0.236174588654	-1.03546754988	-0.100082131582	-2.27005627458	-0.445794768012	-1.42637210613
DC_AML__co-2-Query--negative:Zcchc8	-0.108274372019	0.96549486784	0.988145742714	-4.34262708161	0.229735599634	-0.742867052286
DC_AML__co-2-Query--negative:Ncapg2	-0.328877402059	0.856166664756	0.227061206628	-2.66245460716	-0.410730611714	0.113147009054
DC_AML__co-2-Query--negative:Dpcd	-1.91045968509	3.28075536649	1.09695682508	-0.332142346329	-0.747210576457	1.6733950185
DC_AML__co-2-Query--negative:Gm13826	-0.447475357748	0.0223347520092	-0.1091236664	-1.46773383826	-1.29574191138	-0.0575076870357
DC_AML__co-2-Query--negative:Cenpt	-0.212387448833	1.63495757926	-0.0655925280585	-3.59784242279	-1.50056602502	0.337768021268
DC_AML__co-2-Query--negative:Brca2	0.555499525423	-0.951498613891	0.0431937819138	-0.924667725882	-0.235176460202	-0.711536515036
DC_AML__co-2-Query--negative:Ect2	-1.14642466423	0.2265218893	0.160154007169	-1.74811514262	-0.317337985762	-0.844777956857
DC_AML__co-2-Query--negative:Cnn3	-3.05154835379	-0.300846641275	-0.76054064976	-3.14736275423	-0.720801659265	0.0
DC_AML__co-2-Query--negative:Ccdc90b	-1.00151225347	2.35333984018	0.378608729446	-3.24050839325	-0.261041929077	-0.243439200071
DC_AML__co-2-Query--negative:Zmat5	1.09137509705	3.89552907823	-1.37116478694	-1.88616698151	-0.848074730656	-0.997777431304
DC_AML__co-2-Query--negative:Gas2l3	0.141872792335	0.473881314578	0.237380999945	-3.05013196024	0.941802593895	-0.931900919018
DC_AML__co-2-Query--negative:Cmc2	0.303723470354	2.03288447324	0.428613750942	-3.33303625722	0.178665971478	-0.51717209975
DC_AML__co-2-Query--negative:Nup205	-0.280943475461	0.161950829276	0.180440324554	-3.03245717845	0.090552573851	0.180713408304
DC_AML__co-2-Query--negative:Vav1	0.546783567046	-1.5452702439	-0.914698310258	0.444456241247	-2.35634138223	-0.0383891185357
DC_AML__co-2-Query--negative:Slc9a1	-0.421077968601	-0.391361704421	0.384876421982	-1.79388915357	-0.70067714385	-0.61600342075
DC_AML__co-2-Query--negative:Tmem129	0.0831744066922	0.952866269959	1.66064282463	-3.33814224732	-0.893700842554	0.908245413732
IG2_AML__co-4-Query--positive:Ifitm1	3.3364556404	3.67380457842	6.30410840305	2.08473315982	9.43355304022	3.06875883304
IG2_AML__co-4-Query--positive:Hbb-b2	4.87002927826	3.92678252716	7.87398031177	0.661840417912	1.79110067211	0.16951093175
IG2_AML__co-4-Query--positive:Hbb-bt	4.87002927826	3.92678252716	7.87398031177	0.661840417912	1.79110067211	0.16951093175
IG2_AML__co-4-Query--positive:Ctla2a	0.679044449909	0.813233730607	3.73328857823	-0.746918254947	2.9562108233	0.744107943214
IG2_AML__co-4-Query--positive:Mycn	3.46641593839	2.68517813728	6.83211202431	0.0793535564588	0.230074204957	0.0566227018929
IG2_AML__co-4-Query--positive:Serpina3g	4.50859139731	4.65517407533	5.80794427348	0.817432181935	4.47066073516	0.41372307225
IG2_AML__co-4-Query--positive:B2m	0.31101379319	0.396984305736	1.47269284904	0.880155784094	1.10318196382	1.93101120936
IG2_AML__co-4-Query--positive:Myl10	1.18862282279	2.32946219297	3.81712954738	0.0484165487353	0.214615614294	0.0
IG2_AML__co-4-Query--positive:Epb4.1l4b	2.32931946171	2.21459559661	3.94798484766	0.0283214021176	2.01068218016	0.077749153875
IG2_AML__co-4-Query--positive:Acot10	0.0664712038182	0.390575599155	0.667436510492	0.3596979635	0.894472605289	0.28951821775
